tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,TARGET
2.55820,5.83159,4.62402,2.59588,3.52471,2.21306,1.29927,1.38014,1.18387,1.57575,1.85076,1.35483,1.10718
2.38382,1.47280,9.32418,5.90531,1.89002,2.10910,2.12379,2.29426,1.22624,1.50740,1.76407,1.10837,1.05955
1.81920,10.47385,5.86813,7.61205,1.39363,2.40909,2.17816,2.43629,1.62919,1.17188,1.42226,1.42569,1.06436
4.04766,8.35498,9.88832,9.50920,3.68771,2.33833,1.10656,1.28458,1.70355,1.25887,1.65594,1.18172,1.11255
1.91046,2.70622,6.77386,1.60961,3.28251,1.08321,1.94851,2.10293,1.93266,1.42963,1.52674,1.00077,1.05634
5.58130,1.30001,1.81234,6.21371,3.87172,1.59702,1.45615,1.49228,1.31509,1.13524,1.61213,1.65206,1.05587
8.07052,8.05096,8.82269,2.59658,3.29150,1.93412,1.67351,1.51805,1.90551,1.71710,1.68651,1.81089,1.15406
5.69003,8.41284,4.54863,2.73484,3.50161,1.21879,1.53930,2.15747,1.14288,1.41231,1.80278,1.01016,1.08396
2.47206,7.27808,2.85886,9.42192,1.74333,2.31027,2.26017,2.10339,1.54545,1.83323,1.45608,1.63907,1.11025
9.90513,6.00169,1.10903,2.30735,2.38499,2.35470,1.43620,2.24129,1.03726,1.11572,1.77865,1.85757,1.03640
7.90734,2.68438,1.36251,7.71235,3.50111,1.04667,1.43045,2.43894,1.48346,1.08582,1.37336,1.86162,1.09815
4.14323,2.86848,7.34256,2.93088,4.54812,1.28632,1.33459,1.24814,1.73358,1.59935,1.75347,1.03348,1.10674
5.32697,1.15105,5.45550,9.39609,2.81382,1.10132,2.35251,2.14952,1.52237,1.47661,1.55157,1.50085,1.08801
2.12180,9.38053,2.04649,1.47218,3.49511,1.45063,1.02182,2.44961,1.37163,1.30308,1.64811,1.15934,1.04379
8.06801,4.37911,2.32508,9.73986,2.03479,2.41520,2.46553,1.50165,1.91173,1.65977,1.89268,1.77135,1.13104
3.89065,10.31949,7.98846,8.76920,3.99051,1.58294,1.31228,1.53144,1.52177,1.78581,1.90150,1.38052,1.15111
5.67773,9.86192,6.00031,9.41837,4.00713,1.23162,1.31716,1.86125,1.59773,1.93090,1.31544,1.10910,1.13345
5.69326,2.92749,9.03353,10.12103,2.69188,1.49766,2.28137,1.94626,1.91950,1.54725,1.26445,1.93837,1.13562
6.78690,1.05504,1.21085,7.52816,3.32195,1.72124,1.83106,1.54293,1.33993,1.40515,1.61066,1.64213,1.06315
4.70930,2.97108,8.64039,3.18124,3.27265,1.97975,1.96455,1.20022,1.30536,1.84530,1.72455,1.79822,1.10054
2.63469,2.72981,9.63905,3.29276,2.80677,2.28336,2.11850,1.20855,1.64143,1.31195,1.45800,1.57584,1.05732
5.69032,3.91748,2.49023,7.79482,2.12310,1.74573,2.27097,2.27737,1.73151,1.35206,1.70348,1.08221,1.08618
2.75476,5.13488,8.44705,5.66404,2.81949,2.17548,2.02171,1.40050,1.19687,1.33064,1.73206,1.77898,1.12829
7.39237,5.76318,7.02151,6.44642,3.03835,2.23661,2.00618,1.13604,1.37305,1.92185,1.30838,1.08236,1.12662
8.59593,10.48049,3.10353,1.83264,4.30508,1.51101,1.11116,1.48992,1.25752,1.87944,1.54571,1.51252,1.08243
6.37949,5.06332,9.39585,1.88668,3.04197,1.83234,1.89720,1.64567,1.13943,1.50084,1.10343,1.84143,1.05531
3.53159,2.58481,5.25446,6.49460,4.03353,1.43418,1.12662,1.82285,1.79221,1.24236,1.65026,1.20130,1.10093
9.87566,3.83411,8.85154,1.41846,3.06457,1.75096,1.59119,2.01045,1.40953,1.44885,1.59441,1.88772,1.06634
7.99761,7.19746,9.29784,2.62576,2.55200,1.41798,2.41056,2.03663,1.21082,1.84895,1.91470,1.55057,1.13989
3.09791,1.20481,4.06928,9.64636,3.17341,1.66403,1.21144,2.36829,1.81940,1.52210,1.73062,1.73640,1.06045
4.38266,2.48218,1.66670,5.63860,2.21960,2.21471,2.23617,1.74669,1.76086,1.82124,1.41606,1.88470,1.13049
10.13452,8.82088,8.69462,2.97666,2.97188,1.10027,2.29089,2.05413,1.43576,1.92793,1.86874,1.51039,1.15220
8.14064,8.46430,1.15914,1.53240,3.32886,1.61751,1.14134,2.32946,1.02865,1.44270,1.05345,1.23644,1.03393
5.38480,4.99251,1.31225,7.39576,3.11711,2.14977,1.86819,1.28210,1.09268,1.78834,1.39993,1.75615,1.10419
4.74102,2.88713,8.08294,4.62134,3.69429,1.14816,1.86543,1.70930,1.71025,1.76956,1.17948,1.64020,1.12237
9.25489,3.89602,5.68371,8.51145,3.60869,1.63109,1.95666,1.22074,1.06092,1.66509,1.39863,1.04627,1.05814
6.83912,1.58239,5.48660,9.56141,3.08616,1.15472,1.75852,2.41778,1.51235,1.72950,1.21793,1.06942,1.04003
5.98764,6.28653,4.96923,4.92682,2.94257,2.17609,2.16320,1.13532,1.72725,1.59294,1.90046,1.75523,1.18502
3.79225,3.50101,7.42724,8.50133,3.57490,2.30545,1.40013,1.13668,1.28276,1.23191,1.57839,1.92297,1.12902
9.59888,9.64931,1.07324,6.28239,4.27303,1.87618,1.24912,1.01884,1.71852,1.88724,1.49507,1.30174,1.12071
7.15269,5.09601,4.49390,10.11860,3.86697,1.26830,1.01470,2.26720,1.25955,1.27358,1.74907,1.65239,1.11589
5.89907,1.63083,5.49311,4.00486,2.98274,1.45548,2.27784,1.70111,1.58033,1.91294,1.80960,1.55045,1.12632
8.84184,2.73977,8.69653,3.87248,2.20325,1.89010,2.42935,1.89446,1.47141,1.54740,1.26965,1.20145,1.07220
5.56979,5.99011,8.57490,1.26060,3.63830,1.71929,1.09776,1.96182,1.39351,1.04719,1.86690,1.07923,1.09863
3.59981,8.53520,2.74008,9.06417,3.35583,2.24133,1.44915,1.37085,1.57431,1.45787,1.88830,1.60115,1.09943
7.57676,4.36599,4.79621,7.16346,3.12442,1.00901,2.38565,1.89809,1.88453,1.86697,1.22054,1.62610,1.15859
8.53503,5.13241,1.67702,1.70448,3.51062,1.43167,2.17998,1.29490,1.17338,1.26772,1.67657,1.39159,1.04941
2.95473,5.06688,7.37490,1.96928,2.85586,2.23433,2.04343,1.28355,1.59522,1.25583,1.34620,1.40297,1.05988
3.37047,4.03308,7.20211,9.00475,4.76222,1.37948,1.14911,1.12637,1.65622,1.88331,1.88545,1.08688,1.13337
6.04317,7.13274,5.32194,6.81053,3.82794,1.20216,1.54822,1.83885,1.01456,1.93079,1.19182,1.74931,1.14028
5.58929,7.66442,10.44806,5.69606,3.09537,1.35262,2.45943,1.50976,1.68060,1.70471,1.56211,1.30709,1.14486
2.94224,3.02292,3.03135,4.08668,2.48728,2.16549,2.19128,1.57313,1.12302,1.61594,1.00363,1.03115,1.05471
8.83005,4.82219,1.43971,1.33641,3.53080,1.38014,1.71727,1.78896,1.73258,1.04189,1.51157,1.63879,1.02539
3.90584,5.97395,2.07067,2.78837,3.03076,1.52268,2.46633,1.39740,1.64797,1.85433,1.80528,1.23729,1.11210
6.93492,7.30007,7.05444,10.29208,3.98877,1.38430,1.99533,1.04877,1.74242,1.65817,1.15936,1.70359,1.15253
2.19551,9.29355,7.78141,5.23132,3.02090,1.06142,2.03876,2.29609,1.72432,1.53003,1.22945,1.06768,1.06176
6.74606,1.82363,6.04461,3.03618,2.92692,1.77868,1.85697,1.85459,1.26708,1.12068,1.37724,1.94961,1.06842
3.52774,10.49412,1.55693,5.59036,2.55862,1.77589,2.44279,1.63987,1.13286,1.34370,1.62841,1.62361,1.04068
9.17705,9.35290,9.20615,4.13885,2.57608,2.46073,2.16430,1.21606,1.48497,1.64552,1.08710,1.86011,1.12462
8.74700,3.11108,3.62847,1.51200,3.53054,1.06502,1.44576,2.37585,1.29077,1.39828,1.75397,1.32896,1.03192
1.49639,5.53479,8.94598,10.25958,2.50910,2.43912,1.21224,2.25671,1.69023,1.63624,1.29657,1.71310,1.09375
1.57275,9.60972,9.96688,7.24422,2.22516,1.41536,2.44784,2.32881,1.29233,1.20368,1.14846,1.62347,1.07693
2.68307,3.87320,9.00208,8.99780,2.63998,2.04862,1.98645,1.74211,1.87260,1.11175,1.02890,1.45482,1.05582
4.70056,3.06569,9.16212,1.10759,2.05814,1.59277,2.31410,2.45216,1.03509,1.84855,1.53747,1.90300,1.06446
9.54938,4.83031,1.01272,5.43782,3.43689,1.17653,2.08195,1.72180,1.47001,1.74856,1.30180,1.63512,1.10026
8.23682,6.68432,1.68495,4.60429,3.18891,1.55068,1.35173,2.32585,1.25847,1.15885,1.09706,1.14765,1.03912
5.09054,9.45554,4.43223,9.88327,2.48417,1.92953,1.73845,2.26503,1.42113,1.14448,1.28933,1.44628,1.08784
3.17532,8.66582,8.99628,3.86945,2.92747,1.81469,1.40760,2.26741,1.60932,1.76042,1.51659,1.01118,1.11168
8.51232,3.27320,10.15031,5.21537,2.72663,1.44807,1.93280,2.30967,1.31338,1.21133,1.55262,1.22836,1.09309
5.64098,8.77620,5.87067,1.33760,3.21108,1.68274,1.04724,2.47611,1.21905,1.15396,1.06306,1.50263,1.01882
6.78409,9.34001,5.98199,1.57043,2.40100,1.79392,2.14153,2.08073,1.67916,1.58776,1.62154,1.42199,1.12322
8.10131,9.68999,2.39808,5.70181,4.16474,1.90545,1.15043,1.19655,1.11358,1.35809,1.22426,1.34286,1.06312
5.18220,4.79286,1.80328,5.47346,3.83699,1.95363,1.48051,1.14604,1.88549,1.70932,1.74093,1.60219,1.15057
5.56680,2.21058,9.55758,9.64237,2.92773,1.63546,2.41517,1.43880,1.88379,1.01510,1.56043,1.89160,1.14574
4.14012,1.86715,8.77499,8.00750,3.98471,2.22872,1.12182,1.08192,1.22733,1.02962,1.49418,1.04535,1.05284
9.68276,8.87234,7.95330,7.72914,3.43923,1.69425,1.35055,1.93315,1.78475,1.48693,1.20884,1.43825,1.14400
5.80444,8.80849,9.09211,4.52357,2.28100,2.19180,1.99953,1.94484,1.29692,1.42185,1.18838,1.87276,1.11282
6.56768,7.61435,2.14315,3.74763,2.63740,2.44158,2.07286,1.26534,1.42022,1.76376,1.09324,1.39965,1.10692
4.15852,2.49124,2.13686,2.06934,2.70977,1.76280,2.10627,1.83834,1.23469,1.74761,1.73264,1.25707,1.04536
3.98151,2.32716,8.71185,7.77987,3.08455,1.54458,1.42063,2.36742,1.80985,1.91274,1.27483,1.73493,1.10830
10.31819,5.77594,1.58869,4.95042,3.95367,1.28730,1.92063,1.25557,1.77282,1.61441,1.29490,1.43312,1.10476
9.11430,6.49661,3.79576,9.54070,2.24358,1.76328,2.26780,2.14250,1.43682,1.83615,1.74705,1.57273,1.14530
6.68521,4.83652,1.33965,4.22459,2.51993,1.71523,2.46440,1.71761,1.23583,1.33446,1.46906,1.12297,1.04169
1.83132,7.28420,5.06744,2.24857,2.22759,2.38050,1.57291,2.23617,1.09947,1.51496,1.66385,1.50013,1.07982
7.40989,5.24615,6.49195,3.51424,3.15422,1.66461,2.42019,1.17816,1.07137,1.93944,1.24411,1.47745,1.10953
1.38859,6.60631,8.97178,10.01809,3.62040,1.74681,1.18956,1.86041,1.47161,1.29723,1.28045,1.54906,1.08234
6.09350,6.15437,6.05850,9.00248,4.02070,1.27645,1.34996,1.77006,1.80409,1.91606,1.58525,1.20191,1.16556
5.61193,6.80024,3.70663,8.88838,3.90961,1.76936,1.01249,1.72571,1.60513,1.82841,1.07477,1.55679,1.14075
8.10242,2.78246,1.36014,2.45394,2.61402,1.15452,2.49868,2.14995,1.67427,1.79968,1.77584,1.39188,1.05835
5.26921,9.23837,8.20525,7.46640,3.40778,1.36585,1.31557,2.32797,1.06587,1.04456,1.83266,1.35990,1.11154
6.12040,1.19227,4.42244,1.82543,2.92550,1.45358,2.10222,1.93588,1.27304,1.83980,1.52701,1.57033,1.04217
5.74596,6.89960,4.06553,2.07126,3.60176,1.96728,1.17190,1.67624,1.69036,1.83510,1.05450,1.37889,1.11518
7.60661,9.78695,2.87025,9.58450,4.18705,1.20570,1.05117,1.97325,1.12888,1.93424,1.77967,1.62920,1.12725
6.83548,10.30708,2.63003,7.55015,2.12450,2.29654,2.47324,1.52289,1.69993,1.67682,1.50232,1.83345,1.14575
7.49573,3.17155,2.45526,10.27793,3.04334,1.61340,1.97928,1.78115,1.49505,1.57816,1.24738,1.94144,1.10965
1.23615,2.55932,2.18139,3.09390,2.89322,2.00925,1.40607,2.10863,1.52843,1.16270,1.42918,1.57791,1.05195
9.87285,9.04542,6.46516,10.32710,4.53385,1.11290,1.60202,1.16840,1.17540,1.21964,1.69238,1.48502,1.12225
8.37130,7.87843,4.84660,7.97006,5.28183,1.07085,1.06147,1.00303,1.23745,1.25940,1.85009,1.58561,1.13160
9.91930,5.95647,9.67295,9.45121,3.49664,1.43626,2.26116,1.22311,1.25282,1.53987,1.34243,1.26799,1.11280
4.75999,9.38656,5.13322,3.55885,2.62517,1.40654,2.04561,2.33986,1.10533,1.07454,1.38817,1.66912,1.05122
9.68497,7.01208,7.87658,8.60327,2.98536,2.46702,1.42989,1.53490,1.50551,1.05965,1.09212,1.88527,1.12780
7.32253,2.96144,4.30597,2.10343,2.49091,2.12634,2.23184,1.56808,1.36307,1.13493,1.17680,1.23880,1.05145
5.04104,2.46972,9.01240,8.06156,3.78025,1.37348,1.23821,2.02524,1.35978,1.07134,1.11583,1.40795,1.06453
9.18912,7.44114,7.47980,6.50482,3.59331,1.69206,1.40282,1.72898,1.28314,1.78676,1.89580,1.77640,1.17470
4.08508,4.49864,5.17365,6.19766,3.56031,1.92053,1.02372,1.91262,1.01844,1.10859,1.59826,1.28301,1.06178
7.94529,3.61553,9.43665,7.11095,4.18939,1.06945,1.65237,1.50596,1.69051,1.65505,1.05959,1.55310,1.12269
1.26837,1.70878,2.33584,8.48111,2.32771,2.17991,1.90295,2.00660,1.38325,1.46582,1.88609,1.26288,1.03689
7.98875,1.69466,9.71145,5.07672,3.91883,1.35285,1.04159,2.10390,1.88593,1.29961,1.94315,1.70701,1.14674
2.05987,4.33220,5.61430,9.80803,4.08598,1.15061,1.22035,1.96023,1.56748,1.11341,1.16608,1.73186,1.06719
2.21090,5.64255,2.58541,6.71020,3.50117,1.95945,1.85741,1.09914,1.08449,1.93557,1.30905,1.47952,1.10676
2.53706,1.33209,9.53888,3.71674,3.71849,2.08649,1.49356,1.11863,1.47406,1.20021,1.72163,1.49250,1.06147
2.25004,3.85723,3.12745,2.00337,2.95590,1.64316,2.11436,1.70374,1.05796,1.68382,1.48654,1.38722,1.04226
4.41215,1.12790,4.99001,8.42986,2.11719,1.53348,2.37751,2.38899,1.51265,1.11204,1.81932,1.61832,1.11488
2.23956,4.01991,2.19107,8.49180,4.31790,1.49369,1.56966,1.03593,1.41689,1.44440,1.82134,1.50416,1.03695
5.30250,3.47928,8.88416,10.01937,4.17099,1.74140,1.17882,1.32596,1.46346,1.02030,1.18876,1.29220,1.07198
3.56769,8.07902,4.06844,6.48980,2.53756,2.35258,1.28748,2.23955,1.70474,1.49881,1.08821,1.16584,1.07921
7.15195,2.17340,2.29712,3.54812,2.34950,1.63457,2.35456,2.07853,1.14746,1.62485,1.49965,1.74897,1.04382
7.73463,1.00191,6.83205,3.31376,3.66822,1.14769,1.82507,1.77619,1.61727,1.84670,1.04708,1.66817,1.05979
6.89791,8.54928,5.55865,6.15854,4.60317,1.68931,1.04603,1.07866,1.04587,1.04353,1.78706,1.24047,1.08196
8.93427,2.71554,1.07791,8.86288,4.11194,1.65593,1.17954,1.46976,1.71108,1.71886,1.60043,1.47817,1.07348
4.85923,1.75046,10.40945,10.05880,4.06076,1.62696,1.72186,1.00759,1.91616,1.87379,1.24878,1.24186,1.05462
1.55836,5.07126,3.90614,3.22532,2.17322,2.12427,1.80207,2.31761,1.44401,1.53613,1.41376,1.69080,1.08593
5.68346,8.64415,7.85298,1.26944,4.07559,1.35732,1.64148,1.34279,1.02224,1.71775,1.39355,1.57690,1.08080
2.61405,4.81876,7.16684,1.89445,3.00558,1.16178,1.90604,2.34377,1.45425,1.61473,1.09341,1.04853,1.05535
3.08419,10.00946,4.13936,10.32135,3.49314,1.09820,2.08631,1.73952,1.47049,1.22866,1.48786,1.27780,1.05974
8.64708,6.65963,7.67870,2.83162,2.61768,2.47051,1.85016,1.47883,1.18043,1.36341,1.46885,1.59385,1.09165
8.28017,6.53195,9.70411,7.35996,3.60408,2.07877,1.17018,1.56415,1.39704,1.32040,1.50660,1.41592,1.12905
1.39537,7.93028,6.92142,7.10224,1.76124,2.00443,2.37828,2.27322,1.45813,1.22296,1.94096,1.09755,1.09051
8.40189,7.68787,6.40241,1.78913,3.03547,2.27466,1.63092,1.47613,1.59829,1.13429,1.28129,1.11341,1.08486
10.21896,8.23968,8.77097,7.30058,4.50918,1.62018,1.11720,1.17061,1.86938,1.13479,1.21904,1.45472,1.13212
2.48854,3.77934,10.39003,3.76404,3.30686,1.48423,1.51658,2.10951,1.92393,1.90265,1.33824,1.85902,1.10949
3.00734,1.20816,3.05384,5.78632,1.50878,2.35679,2.13788,2.41372,1.54246,1.30365,1.52990,1.27396,1.05007
1.64066,10.24253,3.68391,7.14107,3.01813,1.98261,2.17536,1.24107,1.26831,1.40985,1.43155,1.49705,1.07462
2.62982,7.72113,3.48113,2.62140,3.72023,1.70833,1.21663,1.77198,1.64144,1.22176,1.42283,1.19911,1.04186
8.91845,9.91633,5.20107,5.25165,3.53998,1.26762,2.33674,1.27283,1.61157,1.70313,1.35643,1.44186,1.13789
1.48007,9.49343,1.59307,2.37868,1.81565,2.41429,2.44722,1.74002,1.14779,1.71814,1.11533,1.13636,1.06379
6.31286,7.96465,3.22601,4.78330,2.51302,2.39511,1.90565,1.60339,1.72045,1.92905,1.23130,1.53295,1.14962
3.98668,9.59649,1.35874,3.59914,3.20659,1.41183,1.60598,2.19277,1.55871,1.45171,1.46946,1.56867,1.05813
1.36839,7.02466,7.81533,3.02733,3.63009,1.17943,2.41872,1.18893,1.65463,1.87422,1.75475,1.12439,1.10808
5.98141,5.39053,9.23461,7.90191,2.35640,2.28837,2.44229,1.33011,1.16693,1.23556,1.90994,1.16292,1.11670
4.20072,2.96504,6.57835,6.92274,4.76109,1.32131,1.12573,1.20905,1.24108,1.67846,1.45788,1.49358,1.10379
3.18995,4.32414,1.13905,7.81352,2.91679,2.49465,1.31064,1.69509,1.68011,1.22596,1.82680,1.28373,1.04025
2.10701,8.76713,9.66611,2.45709,2.37966,2.12325,1.63606,2.27821,1.20315,1.90893,1.09566,1.33304,1.08189
7.87727,10.41109,5.69135,3.39332,4.03684,1.15016,1.57952,1.65065,1.74401,1.03624,1.44024,1.51686,1.10690
4.05446,4.64200,7.46668,9.42941,2.76738,2.42122,2.19465,1.03392,1.74336,1.57688,1.07788,1.62478,1.11048
3.43327,3.98548,7.78778,9.26514,2.42391,1.55150,2.40804,2.03372,1.51163,1.75895,1.26658,1.53687,1.10226
2.48763,3.58795,3.29291,2.95280,3.06467,2.43173,1.43301,1.48776,1.54227,1.52866,1.33982,1.38155,1.06515
8.43990,3.04479,4.87345,2.54748,2.87209,1.33404,1.80738,2.40366,1.69339,1.35182,1.86498,1.18683,1.10704
2.40470,5.51992,4.85545,7.53997,3.21313,1.24294,1.70749,2.25362,1.04947,1.63555,1.56595,1.30988,1.10427
8.57716,3.63599,10.22587,2.32407,3.06129,1.68042,1.38632,2.28915,1.81107,1.75127,1.47024,1.84082,1.09995
9.17780,2.01272,1.02775,4.15485,2.97270,2.05317,1.46325,1.92805,1.38307,1.39587,1.88235,1.22192,1.03864
7.19908,8.77544,4.31796,9.16665,2.87720,2.41329,1.90702,1.21966,1.21433,1.66453,1.30981,1.60469,1.12954
10.46773,6.41702,5.97992,8.20304,2.16796,2.18136,1.99075,2.07711,1.30159,1.44129,1.32087,1.12494,1.09492
4.46405,7.47972,6.88833,3.23315,2.78050,1.27277,2.32388,2.04002,1.68344,1.93387,1.24976,1.07918,1.12804
6.55043,8.01371,7.51747,2.84392,2.30205,2.10640,1.58660,2.42212,1.07779,1.09904,1.89752,1.83556,1.10045
8.60916,6.59260,8.36408,4.48722,1.89109,2.02040,2.29914,2.20654,1.03360,1.44197,1.22671,1.21150,1.06955
1.48133,9.84936,3.60021,2.74239,3.25588,1.38862,2.05295,1.71972,1.11037,1.49298,1.58636,1.10504,1.05064
9.55498,5.05558,3.50416,10.20959,3.72628,1.55602,1.89895,1.23593,1.24923,1.20050,1.75207,1.72269,1.10205
7.58334,9.07789,8.26297,3.11811,3.67897,1.70576,1.40377,1.62868,1.55336,1.63484,1.69556,1.76484,1.14377
10.34385,7.74156,4.38481,7.37183,3.67362,1.10408,1.89303,1.74644,1.80042,1.79712,1.53046,1.46926,1.15444
10.19420,8.89370,5.03588,5.51189,3.40623,2.16282,1.47418,1.37395,1.48835,1.22307,1.16261,1.36323,1.09573
1.12171,4.12206,9.80063,5.26862,2.76722,1.13423,2.05892,2.45681,1.58261,1.45712,1.06603,1.86422,1.06358
6.05709,2.55338,2.62426,7.02787,3.24984,1.84474,1.01093,2.31165,1.67200,1.25640,1.67622,1.92194,1.12869
3.62262,8.99651,6.46152,6.66167,2.50552,2.40185,1.91221,1.59760,1.22230,1.61338,1.26484,1.66973,1.12415
9.45600,7.31418,2.33800,4.98712,2.84086,2.15903,1.55186,1.86541,1.81270,1.34475,1.59137,1.89394,1.12437
5.69302,4.65153,10.06495,3.70271,3.18913,1.59588,1.70645,1.92571,1.06469,1.56464,1.74702,1.82834,1.10495
4.42229,1.63554,7.81901,7.62465,2.80402,1.25455,2.30167,2.05693,1.10216,1.89402,1.03107,1.37982,1.04157
1.24763,2.49706,8.24856,4.23460,3.67571,2.20757,1.26582,1.26807,1.62911,1.48798,1.02362,1.88675,1.03075
5.34828,9.46782,6.17440,2.86869,4.20846,1.25914,1.50750,1.44207,1.32549,1.41740,1.74145,1.16246,1.10779
3.44059,10.37469,2.05233,4.32907,3.56464,1.09935,1.98245,1.77073,1.51216,1.81355,1.60644,1.57251,1.06833
2.41914,7.64102,4.52710,8.63628,2.99184,2.18682,2.02226,1.21625,1.92193,1.00531,1.75856,1.19305,1.05462
7.03098,1.61685,9.64812,2.44409,3.21412,2.11272,2.06150,1.02883,1.01650,1.05910,1.50275,1.70464,1.05969
10.39836,4.02436,8.00940,5.20703,3.98239,1.57538,1.38998,1.46942,1.19900,1.72617,1.13686,1.19704,1.06179
9.16966,6.23004,2.90496,2.82196,2.49934,1.45159,2.02887,2.43737,1.18614,1.05725,1.51788,1.09384,1.05334
10.32485,6.35138,8.85927,9.89920,3.28552,1.86871,1.24094,2.02200,1.08931,1.62876,1.04413,1.70085,1.11673
4.19830,8.38055,8.79046,2.87076,2.79159,2.40944,1.42077,1.79537,1.22560,1.03205,1.61209,1.01164,1.06676
3.20055,3.83995,8.16373,5.66026,2.61371,1.40915,2.21702,2.17729,1.19173,1.94902,1.46894,1.15679,1.09054
6.37732,4.07126,4.05755,10.02819,3.26408,1.11688,2.40317,1.63304,1.03799,1.00008,1.60087,1.24676,1.03563
6.00333,6.90875,2.01839,8.46988,3.21747,2.46237,1.44956,1.28777,1.46897,1.32854,1.21329,1.00561,1.05528
7.97469,3.06021,9.84412,6.52002,3.73734,1.95144,1.51055,1.21784,1.74846,1.19423,1.49806,1.44681,1.12907
2.17411,9.34621,1.59274,6.13016,3.30163,1.59003,2.24245,1.28307,1.08354,1.11427,1.58065,1.75149,1.04094
1.52111,1.35553,8.15895,9.90276,3.19209,1.88536,1.52817,1.81156,1.02144,1.67987,1.47583,1.33136,1.04741
8.11634,9.68687,3.63082,3.77659,4.92965,1.10451,1.10095,1.28206,1.24194,1.87303,1.13353,1.35341,1.10550
5.12340,5.93621,6.80434,3.48986,2.02806,2.19304,2.40021,1.79586,1.83639,1.45294,1.33576,1.80196,1.14714
8.60841,1.53377,7.19160,2.71972,2.52493,2.35568,1.07506,2.46150,1.31291,1.61043,1.42570,1.70068,1.06410
2.42432,7.96303,3.66729,2.72518,2.18363,1.55646,2.27226,2.40482,1.80267,1.29019,1.70418,1.58036,1.06767
9.35486,1.89812,5.77264,3.31029,4.19470,1.51144,1.34153,1.36951,1.90209,1.91532,1.31676,1.20392,1.07528
8.86129,8.96010,7.32526,10.09457,4.02980,1.40330,1.06982,1.91425,1.87131,1.51651,1.04366,1.20745,1.13320
8.91525,1.73241,5.85075,5.13472,2.71195,1.54408,1.79798,2.36317,1.41841,1.24414,1.68071,1.23142,1.08987
5.83183,6.60793,6.69155,2.51900,2.12767,2.46983,1.95353,1.86615,1.89060,1.87137,1.83169,1.76129,1.17597
1.42260,4.81483,6.62006,1.76866,3.95597,1.31745,1.58724,1.55652,1.10355,1.54003,1.26438,1.88337,1.04678
2.53119,1.37435,9.13464,4.77987,3.07914,2.09731,1.03935,2.20138,1.63517,1.83937,1.66293,1.82489,1.06422
4.21789,7.83077,8.28583,4.16714,4.08598,1.15643,1.34366,1.83111,1.79114,1.43940,1.90771,1.86619,1.15967
2.08178,5.70066,4.95084,1.96952,1.68381,2.38181,2.07777,2.27379,1.83512,1.29699,1.31748,1.79386,1.04516
9.15447,2.67302,6.08783,4.56060,3.15058,1.38491,1.76767,2.11401,1.73037,1.94106,1.66416,1.56903,1.12883
7.25243,3.01552,1.83589,2.78110,4.12184,1.00015,1.76091,1.53427,1.87242,1.23740,1.66274,1.71411,1.07421
8.72762,4.30378,7.50697,7.58776,3.10038,2.14787,1.89246,1.27646,1.52282,1.67547,1.60993,1.10531,1.12714
10.44024,9.98013,7.98947,7.82804,3.82175,1.05107,2.09944,1.44491,1.22835,1.39827,1.29555,1.61772,1.12634
8.26442,7.33181,8.00484,4.64309,2.76712,2.12465,2.22964,1.29576,1.53398,1.37037,1.61605,1.52173,1.14069
3.00221,8.18143,6.03241,1.75324,3.96362,1.58079,1.84760,1.02516,1.24213,1.79305,1.38360,1.37692,1.08802
3.84290,8.96151,9.17443,2.69703,2.77770,1.81068,1.93575,1.89304,1.91183,1.63634,1.39405,1.64649,1.10574
10.10083,3.44576,4.64852,5.28234,2.37238,1.45985,2.33348,2.25147,1.84452,1.35756,1.55316,1.13443,1.10184
8.33120,6.95556,1.70372,6.59125,3.60291,1.59937,1.16238,2.05250,1.27969,1.39194,1.22010,1.48027,1.08994
6.99622,6.85426,3.26414,6.66609,2.63857,1.62294,2.10202,2.05365,1.48065,1.71456,1.71261,1.38584,1.13870
8.45207,2.15658,1.91711,9.23119,3.33121,2.30870,1.11212,1.66514,1.33953,1.63383,1.11701,1.36403,1.04929
10.36312,10.15686,6.71073,2.51994,4.68003,1.31702,1.08504,1.33508,1.32224,1.24124,1.37662,1.33817,1.07978
2.49905,2.37490,1.34386,10.49698,4.16113,1.18876,1.75672,1.31056,1.88475,1.45249,1.58083,1.60160,1.04635
9.13619,9.88476,10.39446,2.44047,3.46662,1.62751,1.34849,1.97455,1.63365,1.51589,1.19588,1.12226,1.11538
3.89509,2.65965,1.57633,2.89927,3.12872,1.29615,2.02943,1.96287,1.30385,1.30825,1.15345,1.04198,1.04836
6.40158,1.63902,8.27899,10.21782,3.78473,1.02874,2.24462,1.35907,1.42529,1.93786,1.76467,1.27350,1.09196
7.24487,4.06733,7.81605,2.11769,2.22525,2.23980,2.11629,1.83584,1.34638,1.09370,1.63918,1.39679,1.08286
8.27944,8.02446,7.40142,5.09261,2.76410,1.70839,2.12740,1.81728,1.57948,1.52901,1.05580,1.81386,1.13643
2.16120,5.81518,6.38287,4.71815,3.81273,1.76735,1.23131,1.60579,1.41510,1.51950,1.31503,1.70003,1.10946
9.10187,3.63271,4.50169,1.82433,2.02801,1.94658,2.18846,2.25413,1.37339,1.82554,1.01061,1.54611,1.02444
