LEVEL_POS,SHIP_SPEED,GAS_TURBINE_SHAFT,GAS_TURBINE_RATE,GAS_GENERATOR_RATE,STARBOARD,PORT,HP_TURBINE_EXIT_TEMP,GT_COMPRESSOR_INLET_TEMP,GT_COMPRESSOR_OUTLET_TEMP,HP_TURBINE_EXIT_PRESS,GT_COMPRESSOR_INLET_AIR_PRESS,GT_COMPRESSOR_OUTLET_AUR_PRESS,GAS_TURBINE_EXHAUST,TURBINE_INJECTION_CONTROL,FUEL_FLOW,TARGET1,TARGET2
1.138,3,2956.034,1333.013,6617.963,6.56,6.56,543.227,288,556.451,1.194,0.998,6.473,1.019,23.953,0.194,0.985,0.984
1.138,3,4537.033,1373.408,6620.66,8.847,8.847,574.943,288,562.578,1.255,0.998,6.819,1.019,6.924,0.22,0.993,0.98
1.138,3,830.792,1364.78,6660.278,8.249,8.249,449.245,288,542.994,1.119,0.998,5.953,1.019,0,0.072,0.989,0.998
9.3,27,72775.958,3560.432,9784.617,644.797,644.797,1093.684,288,784.484,4.484,0.998,22.389,1.049,90.294,1.787,0.956,0.992
6.175,18,29794.012,2307.35,8832.379,246.312,246.312,792.597,288,674.547,2.5,0.998,13.277,1.03,35.269,0.698,0.952,0.981
5.14,15,21635.978,1924.317,8494.581,175.303,175.303,726.869,288,644.325,2.079,0.998,11.167,1.026,26.13,0.517,0.953,0.978
6.175,18,29761.304,2306.835,8786.073,246.024,246.024,771.846,288,664.61,2.516,0.998,13.366,1.031,34.253,0.678,0.994,0.98
4.161,12,14722.42,1547.46,7769.755,113.771,113.771,647.736,288,609.175,1.659,0.998,8.959,1.022,17.514,0.347,0.966,0.982
7.148,21,38987.282,2678.084,9128.388,332.177,332.177,847.552,288,696.904,2.969,0.998,15.691,1.035,45.477,0.9,0.959,0.976
7.148,21,38998.556,2678.059,9122.417,332.387,332.387,816.849,288,686.668,2.979,0.998,15.555,1.036,43.496,0.861,0.985,0.989
5.14,15,21628.712,1924.321,8475.099,175.256,175.256,705.766,288,636.359,2.085,0.998,11.128,1.026,25.092,0.497,0.98,0.985
8.206,24,50993.184,3087.458,9301.09,438.052,438.052,904.587,288,725.282,3.594,0.998,18.409,1.042,59.003,1.168,0.993,0.993
5.14,15,21632.938,1924.323,8487.408,175.307,175.307,712.533,288,639.544,2.081,0.998,11.108,1.026,25.4,0.503,0.967,0.985
5.14,15,21626.602,1924.325,8470.341,175.247,175.247,698.817,288,633.896,2.087,0.998,11.106,1.027,24.738,0.49,0.988,0.988
9.3,27,72768.814,3560.408,9768.122,644.897,644.897,1090.292,288,782.272,4.505,0.998,22.662,1.05,90.422,1.79,0.965,0.984
2.088,6,6811.537,1363.018,6813.786,25.778,25.778,632.395,288,579.79,1.324,0.998,7.236,1.019,17.105,0.289,0.954,0.976
3.144,9,8373.309,1386.717,7002.935,60.286,60.286,583.796,288,577.023,1.394,0.998,7.597,1.02,12.265,0.243,0.999,0.975
1.138,3,7350.139,1358.421,6706.51,8.085,8.085,659.912,288,577.128,1.331,0.998,7.193,1.019,13.487,0.325,0.962,0.992
9.3,27,72772.009,3560.427,9784.295,644.797,644.797,1101.549,288,786.287,4.487,0.998,22.503,1.049,91.049,1.802,0.953,0.987
6.175,18,29790.678,2307.472,8820.396,246.188,246.188,786.758,288,671.837,2.505,0.998,13.298,1.03,34.985,0.693,0.963,0.981
5.14,15,21623.371,1924.327,8462.021,175.246,175.246,689.981,288,630.522,2.09,0.998,11.09,1.027,24.294,0.481,1,0.991
7.148,21,38981.915,2678.084,9136.574,332.091,332.091,821.028,288,691.3,2.96,0.998,15.339,1.035,43.49,0.861,0.965,0.998
3.144,9,8378.903,1386.756,7111.944,60.352,60.352,593.952,288,584.029,1.389,0.998,7.512,1.02,12.61,0.25,0.96,0.984
6.175,18,29797.492,2307.243,8844.851,246.361,246.361,781.057,288,672.373,2.496,0.998,13.125,1.03,34.505,0.683,0.951,0.992
6.175,18,29795.666,2307.285,8837.226,246.327,246.327,778.945,288,671.103,2.499,0.998,13.15,1.03,34.42,0.681,0.957,0.991
6.175,18,29797.301,2307.247,8843.679,246.286,246.286,778.911,288,671.66,2.496,0.998,13.116,1.03,34.382,0.681,0.953,0.993
4.161,12,14724.246,1547.472,7809.043,113.802,113.802,636.562,288,607.662,1.655,0.998,8.821,1.023,16.959,0.336,0.962,0.997
1.138,3,4901.786,1403.835,6678.008,10.566,10.566,564.776,288,561.565,1.272,0.998,6.794,1.019,0.229,0.209,0.995,0.998
9.3,27,72769.106,3560.407,9769.28,644.773,644.773,1091.437,288,782.636,4.504,0.998,22.656,1.05,90.5,1.791,0.964,0.984
6.175,18,29798.082,2307.214,8848.812,246.333,246.333,773.57,288,670.584,2.494,0.998,13.049,1.03,34.032,0.674,0.953,0.998
2.088,6,2841.229,1367.771,6724.925,26.486,26.486,496.337,288,554.898,1.201,0.998,6.515,1.02,7.278,0.126,0.997,0.977
5.14,15,21626.057,1924.337,8471.923,175.218,175.218,686.882,288,630.646,2.087,0.998,11.016,1.027,24.081,0.477,0.995,0.997
5.14,15,21621.936,1924.314,8454.95,175.226,175.226,698.997,288,632.358,2.092,0.998,11.191,1.027,24.816,0.491,0.999,0.982
4.161,12,14725.498,1547.474,7820.612,113.809,113.809,647.675,288,611.201,1.655,0.998,8.873,1.022,17.453,0.345,0.951,0.99
5.14,15,21621.526,1924.309,8452.301,175.2,175.2,701.882,288,632.899,2.093,0.998,11.225,1.027,24.984,0.495,0.999,0.979
6.175,18,29789.888,2307.483,8815.559,246.178,246.178,759.124,288,663.525,2.507,0.998,13.12,1.031,33.332,0.66,0.983,0.997
1.138,3,1821.136,1311.246,6687.627,5.458,5.458,519.486,288,554.91,1.15,0.998,6.173,1.019,29.162,0.168,0.957,0.994
4.161,12,14724.794,1547.472,7812.915,113.803,113.803,643.612,288,609.772,1.655,0.998,8.859,1.022,17.277,0.342,0.956,0.992
2.088,6,2991.643,1372.177,6861.992,27.334,27.334,497.484,288,559.276,1.204,0.998,6.403,1.02,5.283,0.127,0.962,1
8.206,24,50994.127,3087.503,9309.111,438.016,438.016,918.888,288,731.002,3.583,0.998,18.408,1.042,59.956,1.187,0.976,0.99
5.14,15,21634.191,1924.331,8492.956,175.298,175.298,709.734,288,639.32,2.079,0.998,11.06,1.026,25.226,0.499,0.965,0.989
2.088,6,2912.899,1369.528,6840.597,26.847,26.847,499.486,288,559.336,1.201,0.998,6.422,1.019,6.728,0.129,0.964,0.994
3.144,9,8378.908,1386.756,7115.9,60.35,60.35,586.853,288,582.056,1.389,0.998,7.471,1.02,12.324,0.244,0.965,0.99
5.14,15,21631.958,1924.334,8488.051,175.284,175.284,704.168,288,637.236,2.081,0.998,11.048,1.026,24.948,0.494,0.972,0.991
6.175,18,29790.563,2307.473,8820.491,246.263,246.263,790.046,288,672.775,2.504,0.998,13.322,1.03,35.182,0.697,0.961,0.979
6.175,18,29790.487,2307.471,8819.093,246.265,246.265,778.103,288,669.267,2.505,0.998,13.241,1.03,34.469,0.682,0.969,0.986
7.148,21,38988.801,2678.072,9126.91,332.278,332.278,845.504,288,695.959,2.971,0.998,15.701,1.035,45.369,0.898,0.962,0.976
4.161,12,14722.422,1547.463,7778.299,113.758,113.758,636.753,288,606.492,1.658,0.998,8.874,1.023,17.002,0.337,0.971,0.992
9.3,27,72775.876,3560.416,9769.727,644.974,644.974,1076.816,288,779.173,4.501,0.998,22.453,1.05,89.085,1.763,0.97,0.993
7.148,21,39008.141,2678.014,9116.219,332.502,332.502,813.455,288,684.197,2.987,0.998,15.639,1.036,43.391,0.859,0.995,0.986
8.206,24,50984.168,3087.114,9290.331,437.982,437.982,916.956,288,725.899,3.611,0.998,18.762,1.042,60.302,1.194,1,0.977
3.144,9,8376.651,1386.743,7064.933,60.324,60.324,592.461,288,581.873,1.391,0.998,7.563,1.02,12.577,0.249,0.974,0.978
1.138,3,4882.584,1376.258,6631.241,8.977,8.977,576.155,288,562.188,1.267,0.998,6.84,1.019,5.187,0.224,0.997,0.987
4.161,12,14724.15,1547.464,7787.98,113.794,113.794,660.523,288,613.404,1.658,0.998,9.009,1.022,18.072,0.358,0.952,0.975
2.088,6,5245.532,1394.586,6813.41,31.579,31.579,556.026,288,566.978,1.286,0.998,6.903,1.02,0,0.194,0.98,0.991
5.14,15,21624.576,1924.308,8460.529,175.226,175.226,709.401,288,635.877,2.09,0.998,11.231,1.026,25.353,0.502,0.988,0.977
5.14,15,21628.148,1924.336,8477.532,175.232,175.232,692.738,288,632.897,2.085,0.998,11.026,1.027,24.376,0.483,0.987,0.995
8.206,24,50994.017,3087.51,9313.939,438.003,438.003,917.12,288,731.783,3.575,0.998,18.287,1.042,59.675,1.181,0.971,0.995
8.206,24,50993.889,3087.503,9312.279,438.045,438.045,915.094,288,730.834,3.577,0.998,18.298,1.042,59.555,1.179,0.974,0.995
1.138,3,1467.562,1394.877,6714.417,10.206,10.206,493.059,288,556.848,1.148,0.998,6.211,1.019,0,0.111,0.952,0.979
6.175,18,29791.137,2307.45,8821.285,246.209,246.209,780.761,288,670.216,2.504,0.998,13.249,1.03,34.618,0.685,0.966,0.985
3.144,9,8373.853,1386.721,7016.463,60.294,60.294,583.938,288,577.567,1.394,0.998,7.58,1.02,12.263,0.243,0.995,0.977
7.148,21,38999.165,2678.054,9121.352,332.288,332.288,822.192,288,687.948,2.98,0.998,15.616,1.036,43.889,0.869,0.983,0.985
7.148,21,38982.524,2678.079,9132.926,332.152,332.152,843.352,288,696.818,2.963,0.998,15.578,1.035,45.094,0.893,0.956,0.982
8.206,24,50997.502,3087.626,9322.912,438.025,438.025,939.722,288,739.828,3.566,0.998,18.376,1.041,61.281,1.213,0.95,0.987
8.206,24,50993.759,3087.482,9303.751,438.084,438.084,913.952,288,728.378,3.591,0.998,18.461,1.042,59.701,1.182,0.985,0.989
7.148,21,39002.048,2678.042,9119.43,332.298,332.298,821.261,288,687.216,2.982,0.998,15.643,1.036,43.865,0.869,0.986,0.984
8.206,24,50993.285,3087.466,9305.995,438.09,438.09,904.412,288,726.468,3.586,0.998,18.305,1.042,58.853,1.165,0.987,0.997
2.088,6,5963.523,1350.359,6821.173,23.465,23.465,608.071,288,575.614,1.295,0.998,7.041,1.019,22.339,0.265,0.954,0.982
9.3,27,72752.948,3560.339,9719.855,645.005,645.005,1060.08,288,771.6,4.56,0.998,23.14,1.052,88.693,1.756,1,0.975
1.138,3,3810.637,1350.851,6608.427,7.53,7.53,557.775,288,558.158,1.226,0.998,6.646,1.019,17.663,0.209,0.996,0.984
4.161,12,14716.952,1547.441,7693.731,113.727,113.727,638.627,288,603.575,1.666,0.998,9.033,1.023,17.186,0.34,0.996,0.977
4.161,12,14722.543,1547.46,7770.332,113.778,113.778,650.427,288,609.936,1.659,0.998,8.975,1.022,17.636,0.349,0.964,0.98
5.14,15,21626.633,1924.307,8466.128,175.21,175.21,715.491,288,638.173,2.088,0.998,11.242,1.026,25.654,0.508,0.98,0.975
1.138,3,1838.506,1395.466,6672.379,10.11,10.11,488.095,288,551.906,1.163,0.998,6.249,1.019,0.232,0.112,0.981,0.987
7.148,21,38981.492,2678.083,9136.55,332.193,332.193,824.355,288,692.255,2.96,0.998,15.365,1.035,43.719,0.866,0.963,0.996
1.138,3,1520.408,1317.38,6641.089,5.75,5.75,510.967,288,552.858,1.141,0.998,6.179,1.019,26.702,0.155,0.968,0.984
1.138,3,418.06,1353.983,6727.414,7.788,7.788,450.873,288,547.332,1.101,0.998,5.858,1.019,2.415,0.07,0.954,0.997
3.144,9,8375.82,1386.738,7056.757,60.32,60.32,579.049,288,577.592,1.392,0.998,7.504,1.02,12.043,0.238,0.988,0.987
6.175,18,29797.713,2307.229,8845.592,246.326,246.326,773.571,288,670.303,2.496,0.998,13.066,1.03,34.049,0.674,0.955,0.997
2.088,6,4436.213,1344.686,6870.266,22.42,22.42,556.211,288,567.974,1.245,0.998,6.662,1.019,22.745,0.207,0.95,0.999
2.088,6,3152.42,1352.095,6838.435,23.699,23.699,517.051,288,561.454,1.206,0.998,6.466,1.019,16.754,0.156,0.959,0.993
8.206,24,50994.294,3087.513,9309.388,437.954,437.954,922.307,288,731.95,3.583,0.998,18.441,1.041,60.228,1.192,0.974,0.988
8.206,24,50993.943,3087.517,9319.305,438.106,438.106,916.163,288,732.933,3.566,0.998,18.164,1.041,59.442,1.177,0.965,1
6.175,18,29796.284,2307.25,8838.845,246.275,246.275,765.675,288,667.451,2.498,0.998,13.043,1.03,33.605,0.665,0.964,1
4.161,12,14719.24,1547.448,7723.865,113.744,113.744,643.535,288,606.156,1.664,0.998,9.011,1.023,17.376,0.344,0.983,0.978
2.088,6,3503.301,1383.941,6756.299,29.505,29.505,517.336,288,560.732,1.228,0.998,6.666,1.02,0,0.143,0.985,0.975
5.14,15,21634.56,1924.327,8493.124,175.312,175.312,714.206,288,640.605,2.079,0.998,11.089,1.026,25.464,0.504,0.962,0.986
9.3,27,72768.206,3560.423,9783.976,644.965,644.965,1109.503,288,788.103,4.489,0.998,22.619,1.049,91.811,1.817,0.95,0.982
1.138,3,7152.314,1350.881,6668.055,7.688,7.688,673.867,288,579.321,1.324,0.998,7.265,1.019,18.37,0.336,0.959,0.976
7.148,21,38976.11,2678.078,9142.016,332.017,332.017,828.466,288,694.772,2.952,0.998,15.303,1.035,43.887,0.869,0.954,0.998
6.175,18,29760.56,2306.817,8776.993,246.009,246.009,772.194,288,663.899,2.52,0.998,13.419,1.031,34.325,0.68,1,0.977
6.175,18,29797.301,2307.235,8843.331,246.303,246.303,770.926,288,669.348,2.497,0.998,13.058,1.03,33.9,0.671,0.958,0.998
5.14,15,21630.07,1924.314,8477.183,175.236,175.236,714.242,288,638.971,2.084,0.998,11.174,1.026,25.537,0.505,0.973,0.98
4.161,12,14719.781,1547.454,7741.198,113.758,113.758,634.365,288,604.34,1.662,0.998,8.921,1.023,16.934,0.335,0.984,0.988
5.14,15,21632.995,1924.344,8493.435,175.267,175.267,697.065,288,635.755,2.079,0.998,10.972,1.026,24.542,0.486,0.973,0.998
1.138,3,3471.532,1410.902,6682.3,11.011,11.011,528.203,288,557.266,1.226,0.998,6.555,1.019,0,0.163,0.99,0.994
4.161,12,14721.803,1547.462,7771.482,113.757,113.757,635.399,288,605.844,1.659,0.998,8.876,1.023,16.948,0.335,0.974,0.992
9.3,27,72779.575,3560.416,9767.669,644.963,644.963,1063.114,288,775.673,4.502,0.998,22.314,1.051,87.821,1.738,0.977,1
2.088,6,3788.817,1387.587,6770.328,30.197,30.197,524.101,288,562.181,1.238,0.998,6.713,1.02,0,0.152,0.983,0.978
4.161,12,14722.793,1547.461,7774.607,113.781,113.781,650.003,288,609.993,1.659,0.998,8.965,1.022,17.612,0.349,0.963,0.981
7.148,21,38998.011,2678.071,9124.621,332.371,332.371,801.487,288,682.751,2.977,0.998,15.394,1.036,42.38,0.839,0.992,1
3.144,9,8377.775,1386.749,7092.326,60.339,60.339,586.109,288,580.985,1.39,0.998,7.496,1.02,12.307,0.244,0.972,0.987
1.138,3,2270.211,1337.302,6617.114,6.761,6.761,515.024,288,551.542,1.171,0.998,6.315,1.019,20.549,0.161,0.991,0.988
2.088,6,6504.985,1387.681,6784.508,30.292,30.292,589.5,288,569.991,1.324,0.998,7.135,1.02,2.045,0.241,0.989,0.989
4.161,12,14721.336,1547.459,7761.285,113.752,113.752,638.394,288,606.263,1.66,0.998,8.913,1.023,17.097,0.338,0.975,0.988
8.206,24,50993.83,3087.496,9312.137,438.019,438.019,913.403,288,730.363,3.577,0.998,18.282,1.042,59.421,1.176,0.975,0.996
1.138,3,6832.335,1376.341,6669.239,9.024,9.024,633.733,288,571.835,1.323,0.998,7.148,1.019,3.579,0.292,0.982,0.99
8.206,24,50993.191,3087.467,9307.362,438.028,438.028,903.046,288,726.459,3.584,0.998,18.261,1.042,58.702,1.162,0.986,0.999
7.148,21,39003.043,2678.044,9119.591,332.435,332.435,812.988,288,684.874,2.983,0.998,15.575,1.036,43.287,0.857,0.991,0.989
2.088,6,5933.006,1392.669,6794.102,31.218,31.218,573.879,288,568.515,1.308,0.998,7.034,1.02,0,0.218,0.986,0.989
6.175,18,29790.757,2307.451,8818.773,246.207,246.207,765.34,288,665.595,2.506,0.998,13.149,1.031,33.694,0.667,0.977,0.994
1.138,3,7107.82,1341.276,6710.095,7.172,7.172,667.124,288,578.945,1.319,0.998,7.161,1.019,22.211,0.333,0.951,0.988
9.3,27,72770.364,3560.395,9738.79,645.035,645.035,1044.514,288,768.84,4.536,0.998,22.617,1.052,86.757,1.717,0.999,0.994
9.3,27,72766.338,3560.393,9746.055,645.049,645.049,1065.241,288,774.526,4.529,0.998,22.746,1.051,88.577,1.753,0.986,0.986
3.144,9,8377.115,1386.746,7084.867,60.329,60.329,578.171,288,578.343,1.39,0.998,7.464,1.02,11.991,0.237,0.981,0.992
8.206,24,50996.746,3087.61,9323.461,438.123,438.123,933.309,288,738.38,3.563,0.998,18.278,1.041,60.728,1.202,0.952,0.992
5.14,15,21621.86,1924.315,8454.933,175.185,175.185,697.541,288,631.944,2.092,0.998,11.181,1.027,24.737,0.49,1,0.983
1.138,3,1209.427,1316.642,6684.25,5.708,5.708,493.093,288,550.223,1.128,0.998,6.036,1.019,25.052,0.137,0.963,0.997
1.138,3,4597.116,1388.219,6647.494,9.767,9.767,582.229,288,566.261,1.26,0.998,6.865,1.019,4.07,0.221,0.98,0.976
2.088,6,3057.172,1374.346,6851.259,27.742,27.742,499.805,288,559.699,1.207,0.998,6.437,1.02,4.656,0.128,0.964,0.997
9.3,27,72756.594,3560.359,9729.849,644.691,644.691,1065.675,288,773.584,4.549,0.998,23.038,1.051,89.003,1.762,0.993,0.977
5.14,15,21637.323,1924.348,8506.061,175.299,175.299,705.289,288,639.391,2.075,0.998,10.961,1.026,24.93,0.493,0.959,0.997
7.148,21,38977.114,2678.076,9139.481,332.025,332.025,836.872,288,696.569,2.955,0.998,15.412,1.035,44.514,0.881,0.952,0.991
3.144,9,8378.58,1386.754,7104.228,60.348,60.348,596.394,288,584.473,1.389,0.998,7.534,1.02,12.711,0.252,0.96,0.981
9.3,27,72771.644,3560.418,9775.106,644.774,644.774,1092.242,288,783.308,4.497,0.998,22.555,1.049,90.42,1.79,0.961,0.987
3.144,9,8376.054,1386.739,7069.443,60.32,60.32,566.301,288,574.22,1.391,0.998,7.422,1.021,11.516,0.228,0.996,0.999
7.148,21,38984.705,2678.084,9133.6,332.24,332.24,822.005,288,690.861,2.964,0.998,15.398,1.035,43.619,0.864,0.968,0.995
5.14,15,21624.866,1924.338,8469.167,175.217,175.217,685.396,288,629.939,2.088,0.998,11.02,1.027,24.012,0.475,0.998,0.997
1.138,3,2348.983,1370.467,6618.277,8.62,8.62,503.037,288,550.892,1.18,0.998,6.354,1.019,5.6,0.137,0.999,0.986
8.206,24,50994.546,3087.532,9316.619,437.972,437.972,924.964,288,734.482,3.572,0.998,18.322,1.041,60.241,1.193,0.964,0.992
2.088,6,4859.403,1394.366,6808.335,31.52,31.52,546.943,288,565.646,1.274,0.998,6.842,1.02,0,0.183,0.98,0.989
9.3,27,72782.758,3560.486,9793.792,645.143,645.143,1090.352,288,784.58,4.471,0.998,22.158,1.049,89.715,1.776,0.953,1
6.175,18,29792.54,2307.36,8824.996,246.255,246.255,762.115,288,665.215,2.503,0.998,13.091,1.031,33.464,0.663,0.975,0.998
8.206,24,50992.829,3087.444,9300.619,438.019,438.019,897.91,288,723.419,3.594,0.998,18.342,1.042,58.465,1.157,0.997,0.997
2.088,6,4726.382,1344.231,6803.265,22.333,22.333,574.707,288,569.865,1.256,0.998,6.829,1.019,23.799,0.226,0.959,0.981
2.088,6,6230.81,1353.194,6837.495,23.992,23.992,613.15,288,576.844,1.303,0.998,7.067,1.019,21.191,0.271,0.951,0.985
4.161,12,14721.449,1547.461,7766.703,113.749,113.749,633.199,288,605.042,1.659,0.998,8.87,1.023,16.852,0.334,0.977,0.993
4.161,12,14719.131,1547.455,7738.812,113.753,113.753,621.492,288,600.665,1.662,0.998,8.842,1.023,16.34,0.323,0.994,0.998
2.088,6,2868.357,1368.275,6733.714,26.571,26.571,491.626,288,553.588,1.202,0.998,6.485,1.02,6.617,0.123,1,0.983
6.175,18,29761.329,2306.841,8788.117,245.942,245.942,774.457,288,665.535,2.515,0.998,13.374,1.03,34.4,0.681,0.991,0.979
3.144,9,8380.371,1386.764,7147.518,60.368,60.368,585.235,288,582.697,1.387,0.998,7.425,1.02,12.242,0.242,0.958,0.996
7.148,21,38985.157,2678.086,9133.631,332.13,332.13,818.689,288,689.911,2.964,0.998,15.372,1.036,43.389,0.859,0.97,0.997
6.175,18,29795.863,2307.275,8838.315,246.34,246.34,779.475,288,671.35,2.498,0.998,13.148,1.03,34.445,0.682,0.956,0.991
1.138,3,1191.295,1386.518,6706.678,9.694,9.694,483.233,288,554.605,1.136,0.998,6.138,1.019,0,0.1,0.954,0.98
3.144,9,8377.447,1386.748,7080.627,60.332,60.332,595.638,288,583.388,1.39,0.998,7.56,1.02,12.694,0.251,0.967,0.978
6.175,18,29761.79,2306.836,8794.206,245.989,245.989,771.039,288,665.104,2.513,0.998,13.315,1.03,34.158,0.676,0.989,0.983
3.144,9,8373.759,1386.72,7018.233,60.293,60.293,577.795,288,575.812,1.394,0.998,7.546,1.021,12.014,0.238,1,0.982
8.206,24,50997.407,3087.623,9322.298,438.026,438.026,939.037,288,739.498,3.566,0.998,18.38,1.041,61.241,1.212,0.951,0.987
4.161,12,14722.511,1547.466,7784.011,113.765,113.765,632.885,288,605.645,1.658,0.998,8.839,1.023,16.818,0.333,0.972,0.996
9.3,27,72774.45,3560.438,9786.134,644.966,644.966,1096.883,288,785.37,4.483,0.998,22.403,1.049,90.554,1.793,0.954,0.991
3.144,9,8379.068,1386.757,7117.639,60.359,60.359,589.811,288,583.001,1.389,0.998,7.484,1.02,12.441,0.246,0.962,0.988
8.206,24,50994.825,3087.544,9315.543,438.02,438.02,929.783,288,735.431,3.574,0.998,18.401,1.041,60.665,1.201,0.963,0.988
2.088,6,5450.557,1346.916,6841.434,22.84,22.84,590.263,288,573.009,1.278,0.998,6.902,1.019,23.027,0.246,0.952,0.989
2.088,6,5877.566,1349.388,6808.366,23.292,23.292,607.678,288,575.283,1.292,0.998,7.045,1.019,22.744,0.264,0.956,0.979
2.088,6,5953.443,1392.968,6759.283,31.273,31.273,579.101,288,568.653,1.31,0.998,7.1,1.02,0,0.222,0.992,0.98
3.144,9,8378.696,1386.754,7100.269,60.353,60.353,603.655,288,586.472,1.389,0.998,7.576,1.02,13,0.257,0.955,0.975
3.144,9,8375.98,1386.739,7065.945,60.322,60.322,570.648,288,575.406,1.391,0.998,7.449,1.021,11.696,0.232,0.993,0.995
7.148,21,38993.064,2678.075,9126.803,332.247,332.247,816.091,288,687.509,2.973,0.998,15.471,1.036,43.352,0.858,0.98,0.993
8.206,24,50993.081,3087.451,9299.479,438.098,438.098,902.648,288,724.375,3.596,0.998,18.419,1.042,58.888,1.166,0.996,0.993
7.148,21,38994.155,2678.059,9122.998,332.324,332.324,841.811,288,693.953,2.976,0.998,15.742,1.035,45.202,0.895,0.969,0.975
5.14,15,21629.013,1924.337,8480.329,175.269,175.269,694.253,288,633.616,2.084,0.998,11.021,1.027,24.446,0.484,0.984,0.995
4.161,12,14717.847,1547.449,7717.957,113.733,113.733,622.255,288,600.042,1.664,0.998,8.883,1.023,16.399,0.325,1,0.994
8.206,24,50994.318,3087.523,9316.315,437.959,437.959,921.545,288,733.531,3.572,0.998,18.289,1.041,59.97,1.187,0.966,0.994
7.148,21,38981.054,2678.084,9137.567,332.173,332.173,820.708,288,691.449,2.958,0.998,15.319,1.035,43.447,0.86,0.964,0.999
7.148,21,39003.762,2678.026,9117.313,332.441,332.441,830.418,288,689.325,2.985,0.998,15.754,1.036,44.543,0.882,0.983,0.977
2.088,6,4043.402,1390.303,6761.056,30.709,30.709,530.195,288,562.675,1.247,0.998,6.772,1.02,0,0.16,0.987,0.977
3.144,9,8373.967,1386.721,7019.316,60.296,60.296,581.905,288,577.071,1.394,0.998,7.566,1.02,12.179,0.241,0.996,0.979
5.14,15,21633.784,1924.331,8491.991,175.296,175.296,709.208,288,639.072,2.08,0.998,11.061,1.026,25.202,0.499,0.966,0.989
3.144,9,8376.622,1386.743,7077.256,60.33,60.33,571.589,288,576.093,1.391,0.998,7.44,1.021,11.728,0.232,0.989,0.996
5.14,15,21637.345,1924.331,8501.889,175.319,175.319,719.012,288,642.866,2.076,0.998,11.075,1.026,25.681,0.508,0.953,0.986
3.144,9,8378.613,1386.754,7108.203,60.354,60.354,589.255,288,582.496,1.389,0.998,7.493,1.02,12.424,0.246,0.965,0.987
9.3,27,72775.561,3560.402,9750.682,645.142,645.142,1047.694,288,770.501,4.522,0.998,22.439,1.051,86.772,1.718,0.992,0.999
8.206,24,50995.789,3087.579,9315.877,438.061,438.061,933.251,288,736.392,3.575,0.998,18.435,1.041,60.941,1.206,0.961,0.986
5.14,15,21634.527,1924.331,8494.932,175.274,175.274,712.274,288,640.244,2.079,0.998,11.066,1.026,25.353,0.502,0.962,0.988
2.088,6,4567.255,1344.018,6800.85,22.287,22.287,569.917,288,569.035,1.251,0.998,6.802,1.019,23.787,0.22,0.96,0.981
3.144,9,8374.315,1386.724,7024.732,60.298,60.298,586.937,288,578.759,1.393,0.998,7.585,1.02,12.379,0.245,0.99,0.976
1.138,3,4064.852,1365.86,6604.451,8.398,8.398,563.473,288,559.921,1.238,0.998,6.735,1.019,11.066,0.21,0.997,0.979
1.138,3,290.029,1343.111,6713.085,7.178,7.178,450.91,288,546.314,1.095,0.998,5.834,1.019,8.382,0.075,0.956,0.996
3.144,9,8379.783,1386.761,7128.124,60.367,60.367,597.175,288,585.571,1.388,0.998,7.509,1.02,12.728,0.252,0.953,0.984
3.144,9,8380.057,1386.762,7140.027,60.37,60.37,586.372,288,582.773,1.388,0.998,7.44,1.02,12.291,0.243,0.959,0.994
2.088,6,6879.225,1378.651,6812.01,28.624,28.624,596.928,288,570.824,1.331,0.998,7.124,1.02,7.225,0.256,0.984,0.998
8.206,24,50994.651,3087.537,9317.744,438.11,438.11,926.34,288,735.125,3.57,0.998,18.315,1.041,60.321,1.194,0.962,0.992
3.144,9,8375.627,1386.737,7054.893,60.316,60.316,577.392,288,577.029,1.392,0.998,7.497,1.02,11.977,0.237,0.99,0.988
5.14,15,21640.162,1924.358,8516.691,175.324,175.324,706.702,288,640.873,2.072,0.998,10.916,1.026,24.96,0.494,0.951,1
8.206,24,50993.86,3087.511,9318.192,438,438,914.792,288,732.29,3.568,0.998,18.171,1.041,59.362,1.175,0.967,1
8.206,24,50996.079,3087.534,9314.611,437.989,437.989,946.334,288,739.332,3.58,0.998,18.634,1.041,62.069,1.229,0.957,0.976
2.088,6,3482.607,1382.865,6825.984,29.323,29.323,511.28,288,561.206,1.225,0.998,6.562,1.02,0.137,0.138,0.971,0.991
