VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,VAR29,VAR30,VAR31,VAR32,VAR33,VAR34,VAR35,VAR36,VAR37,VAR38,VAR39,VAR40,VAR41,VAR42,VAR43,VAR44,VAR45,VAR46,VAR47,VAR48,VAR49,VAR50,VAR51,VAR52,VAR53,VAR54,VAR55,VAR56,VAR57,VAR58,VAR59,VAR60,VAR61,VAR62,VAR63,VAR64,VAR65,VAR66,VAR67,VAR68,VAR69,VAR70,VAR71,VAR72,VAR73,VAR74,VAR75,VAR76,VAR77,VAR78,VAR79,VAR80,VAR81,VAR82,VAR83,VAR84,VAR85,VAR86,VAR87,VAR88,VAR89,VAR90,VAR91,VAR92,VAR93,VAR94,VAR95,VAR96,VAR97,VAR98,VAR99,VAR100,VAR101,VAR102,VAR103,VAR121,VAR122,VAR123,VAR128,target
17457,2.6,52.56,46.93,0.17,0.49,14.28,24.79,11.38,14.79,0,0,20349,72.22,0.36,25.4,34.52,14.9,14.97,25321,11204,16887,6190,31966,10928,6757,6091,4463,25.98,15.97,34.89,18.42,6.6,56,20.51,34.27,18.73,26.33,11.8,28.23,16.57,14.53,3.13,54.99,47.93,51.79,51.88,61.26,68.39,1194,7.18,157,0,7.64,13.38,29.3,0,0.07,0.12,0.26,96.74,0.3,5.64,3.93,2.56,2.57,2.54,60.62,5.22,42.78,3,709,90.45,60.3,1.55,52.89,1964,11.45,0.46,29000,44100,70500,41500,151,230,302,151,329,27,21.7,14.5,0,0,0.9,75.55,49.27,82.27,88.92,15,1162.3,0,0,591.24
28158,2.76,0.24,99.45,0.22,0.28,13.69,23.25,11.6,13.24,25438,90.4,32066,75.98,0.33,53.53,32.89,3.79,24.65,35959,13405,13419,16805,6260,10655,7209,9075,1479,5.32,6.09,17.09,16.15,6.27,57.38,18.94,24.87,11.98,26.74,5,24.98,6.77,5.92,3.09,87.05,85.22,94.56,89.65,52.58,62.66,126,0.57,379,1.85,6.07,8.18,8.18,0.02,0.08,0.11,0.11,96.21,0.2,2.71,2.21,2.73,2.8,2.23,89.29,0.7,25.86,3,259,97.53,86.92,0.39,49.42,1962,0.31,0.23,48900,61600,74600,25700,236,307,369,133,385,22.2,17.9,12.1,0,0,1.35,91.78,76.94,89.1,97.36,28.4,991,1.13,0,101.26
14732,2.99,10.98,88.46,0.33,0.54,13.87,27.21,11.67,6.64,14732,100,39261,87.11,0.68,35.42,15.1,3.72,9.27,42446,13645,14083,10395,9221,10611,12000,7332,818,5.65,7.82,22.15,24.38,2.83,70.38,12.66,21.95,11.31,30.14,6.81,20.57,9.83,8.39,3.23,83.95,80.57,98.26,87.95,65.19,68.02,111,1.08,164,21.34,25,32.32,35.98,0.24,0.28,0.36,0.4,97.29,0.16,3.78,3.21,2.94,2.99,2.69,84.15,2.19,23.99,3,223,95.66,82.71,0,21.97,1979,2.11,1.15,61400,76800,92300,30900,185,311,385,200,422,21.2,16.9,11.9,0,0,1.11,68.17,43.46,62.31,85,19.5,754.6,0.14,0,137.94
29813,2.69,47.04,52.28,0.45,0.57,14.62,27.08,12.93,13.02,29813,100,24906,74.4,1.28,32.94,30.96,11.81,13.95,31048,12831,19015,5919,2760,23257,5923,15387,6266,21.83,16.43,30.88,22.54,6.17,56.82,17.05,28.57,15.16,27.92,10.14,35.5,14.99,12.85,3.19,56.8,48.79,62.59,60.58,64.59,73.22,2122,8.81,452,21.24,23.01,32.08,33.41,0.32,0.35,0.49,0.51,96.07,0.41,7.15,4.88,2.57,2.65,2.46,59.21,4.77,43.04,3,716,93.93,57.39,2.23,44.69,1965,9.6,0.94,41500,59200,90400,48900,149,243,346,197,367,25.8,18.9,13.4,18,1,1.52,75.73,55.09,83.5,90.02,15.3,1951.1,1.24,0,1678.68
45226,2.95,59.63,39.76,0.43,0.56,17.15,28.12,13.63,10.96,0,0,18060,71.26,0.58,20.33,30.07,18.48,11.31,23068,9081,14683,5359,2400,11710,6929,4936,14232,31.96,18.51,38.54,15.58,12.45,51.79,19.98,25.33,19,23.16,11.72,35.15,14.97,13.52,3.49,52.47,42.18,56.12,54.33,67.29,73.08,5134,12.32,250,19.6,32.8,44.4,44.4,0.11,0.18,0.25,0.25,97.37,0.21,11.3,8.31,2.91,2.89,2.93,57.98,9.73,45.71,3,1170,92.91,58.32,12.14,37.26,1965,11.02,0.83,29100,42500,60000,30900,132,207,295,163,332,32.3,21.1,15,6,0,0.55,84.59,59.55,88.62,93.77,27,1672.6,0.24,0,559.55
12765,2.75,24.29,66.7,1.18,11.04,16.09,27.19,14.58,15.22,0,0,17552,69.77,1.67,30.83,36.25,10.28,11.28,22949,9367,11281,5374,7664,12360,4666,4743,3203,26.71,19.56,39.11,13.46,8.82,51.73,26.69,27.74,25.97,22.3,11.13,28.49,14.19,12.79,3.18,64.01,59.27,69.92,65.78,53.05,64.86,507,4.56,896,31.14,50.56,62.72,68.97,2.19,3.55,4.4,4.84,88,3.97,6.98,5.05,2.6,2.55,2.68,56.95,7.25,52.21,2,410,91.87,58.19,3.41,51.71,1966,16.55,1.41,27600,41500,63400,35800,144,228,293,149,297,24.5,22.1,14,0,0,7.02,78.49,47.04,78.98,92.57,13.1,975,0,0,594.35
47564,3.04,17.58,58.6,12.18,23.73,13.97,29.12,13.19,7.12,47564,100,38532,82.87,0.61,31.39,20.03,12.03,14.42,41512,13686,15469,10521,10818,13750,9111,10286,5071,10.79,10.56,23.51,14.35,7,64.56,14.11,18.47,13.94,20.46,10.58,31.2,14.28,12.46,3.44,71.49,66.23,80.69,76.1,59.39,65.81,1742,5.04,8899,19.11,29.16,41.56,51.55,3.58,5.46,7.77,9.64,71.46,6.29,10.13,7.74,3.02,3.11,2.88,63.21,11.08,43.52,3,1066,93.62,61.4,6.85,13.7,1975,3.61,0.57,106700,138900,165800,59100,409,566,675,266,622,27.1,25.9,12.9,130,33,18.71,53.33,44.42,75.07,88.89,11.3,4222.7,4.53,0,868.12
40961,2.34,2.13,95.03,0.64,1.16,14.24,27.39,14.46,15.32,40956,100,19420,69.31,0.44,37.98,33.41,10.32,14.97,25165,11296,11449,6639,9669,10524,3610,7193,6708,16.96,10.68,27.03,16.49,5.98,57.4,18.49,24.92,16.44,23.08,11.87,26.3,15.56,13.88,2.88,70.05,68.16,74.08,76.09,56.94,64.47,584,1.78,581,16.7,32.01,37.01,43.37,0.24,0.45,0.52,0.62,96.95,0.45,2.77,1.76,2.26,2.35,2.13,62.74,1.74,57.54,2,1893,90.23,60.38,2.48,40.99,1957,7.1,0.44,27300,41100,61600,34300,183,251,314,131,317,25.7,16.6,12.1,33,0,1.42,59.36,45.98,70.53,83.9,30.8,1331.5,0.23,0,524.67
61607,2.28,19.81,79.09,0.61,0.87,12.07,23.63,11.89,17.66,61654,100,22267,68.93,0.38,36.64,36.99,7.92,18.94,28629,13079,14315,8370,12315,8811,6869,9324,9442,15.87,9.4,24.92,22.99,5.56,56.48,17.5,26.52,15.25,27.65,12.78,28.79,15.54,14.32,2.84,61.77,56.96,71.49,64.54,65.77,74.28,2336,4.71,1251,8.63,13.35,22.3,35.41,0.18,0.27,0.45,0.72,95.46,0.78,3.09,1.89,2.19,2.33,2.01,60.24,1.56,52.43,2,2686,90.96,56.64,2.08,42.52,1958,4.94,0.44,40000,57000,86100,46100,187,283,366,179,365,26.3,21.3,14,175,18,2.03,62,49.78,77.41,85.12,36.2,1701.7,2.66,0,697.28
12235,2.94,1.59,96.89,0.88,2.52,14.66,24.59,10.53,12.81,0,0,36469,76.99,0.38,42.25,28.52,2.54,20.43,40497,13115,13077,11956,14074,21503,11661,11956,655,5.43,6.01,20.83,12.38,5.46,58.32,6.8,22.74,10.83,22.57,6.15,22.89,9.24,7.78,3.29,83.41,81.99,93.24,83.15,55.57,68.45,169,1.89,673,8.62,10.85,15.75,18.57,0.47,0.6,0.87,1.02,93.17,0.51,6.16,4.95,2.91,2.9,3.01,87.45,1.01,30.49,3,739,84.92,87.87,1.49,45.87,1977,1.46,0.35,98700,116600,140300,41600,566,657,732,166,849,28.4,27.3,17.8,0,0,5.5,68.06,50.51,73.65,91.35,34.8,351.2,3.12,0,103.18
10704,2.61,0.74,98.63,0.36,0.71,12.74,26.37,11.77,13.85,0,0,30650,80.25,1.11,51.28,28.78,3.54,14.16,35818,13273,13322,5847,18000,7070,0,2651,546,5.22,16.88,25.05,14.01,3.64,66.79,31.38,19.05,24.54,20.52,7.29,24.89,9.07,8.24,3.12,81.77,82.09,85.6,83.23,82.87,79.76,65,0.73,101,52.48,52.48,52.48,52.48,0.5,0.5,0.5,0.5,97.31,0.26,4.51,3.2,2.55,2.73,2.14,74.13,1.66,45.25,3,239,94.49,69.16,1.67,28.87,1960,1.68,0.39,50800,63600,83000,32200,218,286,357,139,378,21.9,19.7,11.7,0,0,0.94,85.3,53.15,80.28,93.95,7,1519.6,0.29,0,507.39
69101,2.67,9.93,85.14,4.12,1.31,26.06,45.3,32.02,7.48,69101,100,22059,82.93,1.76,45.96,16.91,4.87,10.49,34598,12452,13355,6933,11495,7637,7127,9915,13195,22.42,5.02,12.8,44.98,4.91,60.7,6.25,44.51,7.78,35.91,7.46,50.96,10.34,8.97,2.93,70.25,67.89,82.87,62.6,69.78,74.98,1903,5.69,4162,40.92,55.89,62.88,71.48,2.46,3.37,3.79,4.31,91.64,1.57,3.23,1.83,2.27,2.54,2.06,48.96,2.44,55.05,2,1710,93.79,43.76,2.92,26.67,1969,3.85,0.16,54200,73400,101600,47400,234,306,378,144,382,29,17.9,11.9,57,3,6.02,59.86,27.44,52.34,80.9,45.9,1504.7,1.29,0,587.55
38149,2.47,4.61,86.47,5.12,7.86,11.98,31.87,13.22,3.69,38149,100,34950,93.61,0.41,34.61,8.41,1.18,7.93,41337,16635,17287,14518,16749,9235,13909,13133,2049,5.4,3.9,13.79,25.76,4.14,79.03,14.9,14.56,11.67,26.29,12.57,28.58,18.07,15.38,3.07,75.66,73.53,87.84,66.99,66.49,73.17,428,1.87,2955,14.01,26.06,39.26,52.72,1.09,2.02,3.04,4.08,87.1,2.24,3.75,2.45,2.46,2.78,2.2,51.24,4.43,54.01,2,1661,90.3,45.34,0.42,13.73,1978,6.24,0.11,60600,76300,96900,36300,335,402,500,165,455,22,21.1,11.5,0,0,7.75,49.64,35.88,63.66,82.13,16.6,2295.9,0.2,0,260.35
59070,2.45,29.05,61.48,2.35,21.41,13.26,28.27,13.17,12.15,58295,98.68,20825,74.93,0.72,29.18,25.87,9.45,13.24,25559,12399,15492,6846,7083,13490,8018,7922,13891,24.24,13.74,29.99,21.08,8.93,57.14,5.79,39.33,11.04,28.4,14.85,34.73,17.6,16.29,3.1,57.24,51.45,68.53,54.95,62.21,70.24,3215,7.15,4555,12.56,18.62,27.18,42.46,0.97,1.44,2.1,3.27,80.17,3.13,5.77,3.49,2.37,2.47,2.29,43.84,6.1,69.03,2,6741,78.18,41.96,7.57,44.43,1959,10.76,0.78,39900,57200,83900,44000,211,309,399,188,381,27.1,20.7,14.6,106,37,7.71,67.04,48.74,80.57,91.87,47.8,1235.1,3.27,4.29,1756.74
16392,3.08,0.23,97.86,1.65,0.99,14.11,23.77,11.67,6.55,8287,50.52,60566,90.66,0.99,58.51,18.17,2.63,13.84,63047,21878,21986,31196,272,16230,0,27103,183,1.12,2.96,9.51,39.26,5.41,72.98,29.59,24.62,8.29,44.68,4.71,27.67,6.92,5.82,3.35,89.67,88.74,97.52,89.86,61.62,70.78,57,0.51,523,11.66,14.91,21.22,23.9,0.37,0.48,0.68,0.76,94.93,0.64,4.91,4.18,3.07,3.14,2.62,89.53,0.6,18.41,3,214,96.13,87.7,2.34,55.61,1969,0.3,0.47,165000,211500,265700,100700,364,578,865,501,691,22.3,22,13.6,0,0,3.19,71.86,66.16,86.86,91.93,31.7,516.9,0.64,0,94.15
16389,2.67,0.2,98.33,0.63,0.88,15.65,28.66,14.42,12.87,0,0,25855,75.2,0.95,43.2,31.04,4.33,15.84,31040,11390,11430,6132,14266,5633,1834,8549,1390,8.8,7.03,25.58,12.37,5.14,64.07,40.85,20.98,29.68,18.26,9.88,26.31,11.97,11.01,3.13,76.21,73.68,89.15,74.12,75.36,79.54,162,1.2,193,38.34,41.97,41.97,41.97,0.45,0.49,0.49,0.49,97.08,0.11,4.71,3.28,2.57,2.65,2.37,71.37,1.73,44.11,3,395,93.95,69.03,2.78,43.04,1941,9.21,0.2,29800,39700,52900,23100,208,272,329,121,346,23.8,16.1,11.9,0,0,1.18,78.72,53.11,85.01,92.13,7.6,2151.9,0.04,0,988.71
19781,3.1,0.4,98.35,0.95,0.94,14.53,25.3,10.9,3.82,0,0,52882,93.64,0.58,54.9,11.86,1.45,9.4,55594,18888,18829,24247,12364,28355,18733,17805,426,2.15,2.32,8.76,33.42,5.13,76.81,28.22,19.53,9.38,37.55,6.32,24.31,9.03,7.69,3.39,88.57,87.56,96.02,92.28,66.02,74.29,145,1.19,706,7.08,10.34,18.27,20.25,0.25,0.37,0.65,0.72,95.17,0.28,4.17,3.51,3.1,3.16,2.7,87.86,1.06,32.68,3,353,94.76,86.08,0.57,34.84,1977,0.45,0.31,127900,152900,186900,59000,523,639,823,300,787,25.3,26.6,13.9,0,0,3.57,24.74,52.16,67.4,72.68,43.3,456.7,0.77,0,40.02
26778,2.48,10.76,88.29,0.2,0.4,13.4,25.87,12.63,14.72,0,0,17658,65.57,0.41,29.65,36.76,16.41,19.11,22055,9504,9763,7457,9726,9219,6091,8483,6779,25.86,11.21,37.81,9.44,13.05,49.14,26.09,24.5,26.21,19.8,13.41,27.12,17.11,15.49,3.07,59.15,56.94,60.14,70.43,58.59,64.19,942,3.9,213,12.21,12.21,12.21,24.88,0.1,0.1,0.1,0.2,97.52,0.38,5.53,3.58,2.42,2.47,2.36,57.46,2.21,56.69,2,951,91.92,56.35,4.21,58.15,1941,11.3,0.67,23900,34600,47900,24000,151,224,285,134,289,28.7,17,12.8,7,0,0.8,88.78,53.66,89.75,96.22,10.8,2482.6,1.28,0,782.8
13496,2.49,0.55,98.71,0.36,0.52,13.68,25.94,12.14,13.42,0,0,22023,71.03,0.76,36.27,31.1,9.67,19.65,26726,11227,11262,7854,8548,6956,3350,6677,2064,15.52,10.99,30.67,10.33,9.53,53.28,38.61,17.87,26.64,17.69,11.77,24.07,14.87,13.45,3.02,71.48,70.61,80.79,79.4,64.18,66.32,330,2.88,115,0,21.74,35.65,35.65,0,0.19,0.3,0.3,97.44,0.51,3.6,2.51,2.46,2.53,2.33,66.02,1.77,42.44,3,314,94.53,64.14,3.18,44.59,1952,12.97,0.35,28900,40500,57900,29000,159,208,260,101,309,25.5,15.9,12.3,0,0,0.85,81.5,58.19,88.85,95.23,6.4,2124.4,0,0,165.96
25067,3.22,0.79,88.23,10.48,3.65,12.24,22.82,11.81,14.88,25101,100,58995,85.83,0.58,64.87,29.97,0.97,18.52,62513,22202,22487,12219,3000,20770,13526,19034,733,3.04,6.13,14.6,31.19,3.68,61.02,16.08,23.9,7.28,34.61,3.52,29.67,5.49,4.56,3.31,89.93,87.61,96.88,89.84,33.73,53.26,145,0.77,4609,12.95,24.11,30.61,34.91,2.38,4.43,5.63,6.42,77.42,2.75,5.78,5.03,3.07,3.07,3.04,91.16,1.32,14.06,3,116,98.53,91.08,0,11.21,1957,0.26,0.08,206000,246200,305200,99200,674,958,1001,327,1001,23.9,21.5,13.4,19,0,18.36,44.33,72.67,87.43,90.41,10.9,2308.3,5.73,0,407.57
11768,2.83,0.31,96.46,3.2,0.67,14.27,22.89,12.33,13.59,11768,100,60925,75.13,0.63,69.88,29.06,2.54,15.96,69743,29971,30510,4604,0,18662,0,8131,274,2.33,2.44,8.97,40.45,2.72,61.62,12.5,33.17,5.16,45.76,2.94,26.63,4.8,3.91,3.19,91.05,90.27,98.36,90.79,56.41,61.54,18,0.2,1039,7.03,9.24,11.65,15.59,0.62,0.82,1.03,1.38,88.61,1.47,4.24,3.49,2.83,2.98,1.71,92.86,0.67,14.9,4,89,97.9,88.16,0,22.47,1964,0.19,0.12,176500,220600,273000,96500,282,412,498,216,424,27.6,19.1,11.8,0,0,8.83,77.78,74.33,81.71,96.01,7.5,1561.2,5.31,0,83.56
11980,3.1,1.37,91.78,6.5,1.88,12.47,21.44,10.93,11.33,11980,100,75122,89.24,1.55,70.2,23.62,1.03,18.39,79584,29711,30233,13600,5725,27101,5115,22838,227,1.96,5.81,9.9,48.18,2.7,64.55,14.65,28.82,5.49,50.73,3.67,26.38,5.22,4.47,3.22,91.43,90.17,95.78,95.81,44.56,58.88,31,0.36,1277,8.69,13,20.99,30.93,0.93,1.39,2.24,3.3,85.68,1.37,4.81,4.17,2.99,3,2.84,91.46,0.39,11.06,3,64,98.37,91.01,3.12,37.5,1959,0,0.28,215900,262600,326900,111000,685,1001,1001,316,1001,23.8,21.1,14,11,0,10.66,53.72,65.29,78.09,89.14,6.5,1845.9,9.63,0,41.02
33840,2.26,1.24,92.04,4.79,2.64,12.81,25.73,12.75,12.81,33840,100,27785,75.83,1.31,51.32,26,6.88,19.91,36784,15502,15853,13007,9163,11406,12790,10859,4316,13.01,3.26,11.08,33.14,6.69,61.55,7.9,25.21,8.21,38.08,13.49,29.73,17.69,15.74,2.88,68.95,68,77.25,65.75,65.13,76.46,642,2.66,2069,10.15,16.67,26.44,37.17,0.62,1.02,1.62,2.27,92.6,1.08,3.13,1.84,2.22,2.46,1.97,57.55,2.49,55.81,2,977,93.87,52.02,1.84,16.07,1970,2.81,0.82,59800,77800,101400,41600,300,382,457,157,456,27.5,20.1,11.8,40,8,6.11,46.54,37.78,67.87,84.2,16.7,2024.4,3.29,0,321.96
108635,2.77,1.46,85.15,3.72,23.36,13.04,28.88,13.69,11.32,108635,100,32895,76.46,1.15,41.63,25.99,7.52,16.7,37558,14647,15586,10548,9018,14024,6855,7419,12016,11.21,9.94,22.05,18.25,6.23,63.89,15.33,18.21,12.69,24.86,10.43,29.37,15.68,13.12,3.2,73.13,69.03,81.29,73.99,60.2,67.47,2453,3.27,18657,23.45,36.61,45.49,56.63,4.03,6.29,7.81,9.73,76.25,7.66,8.85,6.26,2.73,2.68,2.79,50.88,10.22,59.37,2,2773,93.4,51.91,0.87,18.57,1977,2.65,0.56,138900,169500,223400,84500,481,570,664,183,621,30.7,27.2,11.6,134,19,17.17,40.99,30.71,74.85,82.76,36.9,2942.1,2.05,0,624.28
20267,2.78,0.97,96.14,2.65,0.86,11.31,22.26,10.57,13.26,20267,100,65994,82.91,0.82,68.06,26.04,2.47,17.26,74891,30615,30896,12848,8040,32906,4629,10921,526,2.63,1.85,5.96,54.85,3.64,65.38,13.01,38.2,4.34,52.31,4.48,30.98,7.1,5.88,3.18,87.45,86.86,91.11,87.61,50.51,60.52,79,0.54,1572,11.96,15.39,20.61,23.85,0.93,1.19,1.6,1.85,90.4,0.61,4.45,3.39,2.75,2.86,2.34,82.09,0.7,25.08,3,278,96.32,78.99,2.88,33.81,1945,0.26,0.15,228200,293700,398000,169800,531,755,1001,470,856,22.7,21.3,13.1,0,0,7.76,68.32,66.84,87.16,92.63,6.3,3239.4,8.84,0,52.35
28259,2.86,42.15,56.94,0.52,0.5,16.26,28.79,13.83,9.53,28259,100,22052,77.25,1.32,21.89,25.09,13.69,9.35,27523,10009,13654,5095,5019,15413,10764,9752,6410,22.94,15.88,37.55,10.76,8.34,59.29,14.03,21.22,19.96,20.04,11.69,29.48,16.28,14.22,3.33,60.12,51.11,61.99,61.76,67.15,72.4,2412,9.54,187,0,5.88,26.2,28.34,0,0.04,0.17,0.19,98.41,0.18,7.83,5.91,2.83,2.88,2.77,58.69,6.3,43.55,3,626,94.04,57.74,8.31,28.75,1967,12.35,1.08,38900,50900,69100,30200,155,248,318,163,343,29,20.5,14.1,13,0,0.66,53.03,52.14,82.37,88.6,14.9,1900.7,0.1,0,724.95
33626,2.88,0.92,96.35,2.34,1.02,14.91,23.52,11.5,8.14,33626,100,49143,88.07,0.99,64,17.53,1.98,21.15,52531,18362,18297,22636,4326,21070,11575,14954,1165,3.51,3.8,11.01,37.21,3.13,69.01,18.19,30.58,8.47,44.28,5.19,23.96,6.42,5.81,3.14,89.64,88.59,96.51,89.58,57.94,69.9,77,0.32,1154,15.08,21.14,27.3,30.07,0.52,0.73,0.94,1.03,95.48,0.49,3.26,2.72,2.84,2.93,2.29,88.77,0.45,16.76,3,455,96.25,86.08,0.22,51.43,1968,0.35,0.07,79100,97100,125000,45900,388,467,584,196,577,22.9,19.1,11.6,0,0,3.43,56.09,57.26,68.76,84,26.7,1260.7,0.34,0,94.97
17038,2.89,11.4,83.6,3.4,4.99,12.71,26.94,12.14,7.59,17038,100,50448,89.92,0.58,48.41,19.87,2.93,14.76,54246,19544,20553,13473,29228,17627,10156,19917,535,3.18,5.85,17.15,28.03,5.16,69.55,14.72,23.1,11.25,35.52,6.94,30.57,9.92,8.46,3.27,83.88,79.31,92.94,85.46,55.57,68.56,195,1.76,1374,13.54,18.7,27.95,33.99,1.09,1.51,2.25,2.74,87.64,1.09,5.28,4.13,2.86,2.99,2.32,84.19,2.02,34.28,3,265,95.71,80.47,6.42,44.91,1965,0.88,0.15,126800,157700,185400,58600,529,630,792,263,718,26.9,24.5,16.5,13,0,8.06,49.92,61.79,75.5,87.23,5.8,2957.6,12.82,0,297.32
10632,2.45,0.37,97.96,1.37,0.66,14.86,25.9,13.61,17.07,0,0,21568,72.8,2.6,44.4,36.07,9.9,11.31,27601,11162,11228,10430,9535,5068,6012,3857,1659,16.42,14.33,24.6,15.73,6.76,56.1,27.11,25.27,23.03,24.37,9.23,26.09,11.22,10.31,2.93,73.26,72.44,64.77,76.89,64.77,71.86,257,2.88,130,6.15,23.08,23.08,23.08,0.08,0.28,0.28,0.28,97.36,0.37,3.4,2.21,2.33,2.45,2.1,68.52,0.92,50.13,2,301,93.51,65.07,1.66,38.87,1953,6.55,0.41,25100,36700,54300,29200,159,221,288,129,287,24.8,17.3,13.1,0,0,1.22,83.62,54.06,79.17,92.54,5.7,1857.4,0.38,0,161.9
13887,2.87,0.36,93.48,0.86,11.26,17.18,27.67,12.28,10.05,0,0,29784,77.47,0.37,34.2,24.65,6.95,29.63,33389,11090,11311,4947,5789,4071,9442,9120,1641,11.94,3.44,22.66,11.22,10.08,57.91,28,14.8,18.67,20.51,10.77,23.34,12.26,11.54,3.33,75.35,76.49,76.16,84.84,58.87,72.05,246,1.96,239,15.06,15.06,15.06,15.06,0.26,0.26,0.26,0.26,92.46,0.65,8.85,6.79,2.85,2.94,2.56,77.03,3.43,35.45,3,348,93.29,74.47,7.47,45.11,1964,6.11,0.08,48000,59800,72600,24600,217,289,345,128,357,21.8,19.1,12,0,0,1.72,66.69,53.88,83.34,90.06,12.9,1079.2,0.89,0,198.28
164693,2.51,26.9,68.76,1.56,8.74,15.77,34.53,18.37,10.06,164693,100,26119,80.89,0.48,32.38,22.52,6.37,11.8,30570,13879,16728,7369,10526,11894,7854,9528,23797,15.76,7.62,21.9,22.59,4.56,69.31,8.66,19.29,10.6,27.28,13.99,42.76,18.4,16.18,2.98,57.46,49.98,66.02,58.67,64.79,72.24,9455,9.1,11436,14.94,23.98,33.6,45.3,1.04,1.66,2.33,3.15,87.33,2.4,5.24,2.99,2.29,2.44,2.19,43.72,5.75,66.7,2,7722,89.48,41.1,2.81,15.35,1972,7.31,0.29,59100,74300,98400,39300,338,428,511,173,506,27.3,21.4,12.6,688,235,6.94,32.34,35.77,62.21,71.83,69.7,2363.3,3.56,9.35,2304.49
11929,2.94,0.75,94.89,3.91,1.08,13.26,23.66,11.1,6.89,9612,80.58,57963,88.78,0.7,60.25,16.25,3.27,10.85,62194,22795,22806,45728,17120,20694,21818,24615,331,2.82,2.43,10.11,42.17,4.57,73.62,25.22,23.55,7.13,40.51,5.76,27.54,8.75,7.29,3.26,88,87.87,98.47,87.02,58.97,70.49,80,1.02,935,14.65,32.51,47.81,48.77,1.15,2.55,3.75,3.82,92.43,1.07,3.78,3.06,2.9,3.05,2.25,85.34,0.64,25.48,3,122,97.08,81.1,0.82,40.98,1966,0.22,0.24,151000,181700,233600,82600,397,615,829,432,706,22,21.6,13.3,0,0,7.84,66.98,60.61,76.13,91.11,19.2,621.2,0.61,0,209.22
16021,2.99,2.58,81.9,14.72,2.66,13.83,23.64,10.55,5.2,0,0,76907,91.29,1.78,67.05,11.58,2.52,8.49,82978,30761,32707,14091,5000,22192,19972,18800,531,3.32,2.23,6,65.87,2.85,70.19,14.46,33.45,2.82,55.1,3.6,25.84,5.2,4.41,3.34,93.55,92.58,97.09,93.37,43.76,59.41,37,0.39,2438,14.85,24,34.78,43.89,2.26,3.65,5.29,6.68,80.21,2.11,4.01,3.32,2.98,3.17,2.4,80.83,1.62,28.07,4,466,92.01,76.17,0.21,20.6,1983,0.54,0.36,218900,282100,352300,133400,500,776,982,482,814,22.3,24.6,13.7,5,0,15.22,32.53,37.7,50.71,68.09,26.9,594.6,17.87,0,103.24
10353,2.27,9.84,85.65,1.14,2.06,8.66,24.32,9.53,15.1,10353,100,28097,77.54,1.12,47.44,29.17,2.61,17.31,33004,14172,15020,8159,12842,8784,11028,12111,727,7.04,2.62,11.55,30.52,3.57,66.29,7.01,25.76,8.19,31.42,10.38,21.45,16.14,13.54,2.81,73.62,72.23,85.73,67.67,73.62,79.51,66,0.93,238,5.88,8.4,19.75,25.21,0.14,0.19,0.45,0.58,95.5,0.37,2.31,1.51,2.27,2.2,2.44,66.2,1.62,35.19,3,389,92.13,68.5,1.29,52.19,1958,2.48,0,40300,51400,64600,24300,307,360,412,105,435,23.2,19.3,12.2,0,0,2.3,61.81,54.06,84.53,91.49,2.6,3939.5,0,0,603.84
92703,2.49,1.03,97.17,1.33,1.7,13.45,27.7,13.93,16.06,92472,99.75,22452,68.03,0.24,31.43,34.55,15.73,17.42,28972,10966,11071,7851,10843,6669,5365,6761,13017,14.28,33.08,53.3,8.43,9.93,55.4,32.56,20.47,28.06,15.82,8.65,30.81,12.05,10.52,3.06,68.09,66.48,69.82,75.14,63.97,69.64,2366,3.25,19207,5.96,10.85,15.3,19.99,1.23,2.25,3.17,4.14,62.66,8.24,4,2.69,2.44,2.78,2.27,37.65,2.49,59.98,2,3072,92.39,32.97,2.02,36.65,1939,3.62,0.61,101200,127800,156100,54900,179,277,388,209,351,24.5,21.8,14.1,62,1,20.72,70.2,60.28,92.56,94.15,32.1,2884.7,1.96,5.93,640.62
72644,2.45,3.59,89.25,0.65,7.17,12.3,27.25,12.76,14.64,72644,100,26541,75.26,0.38,36.94,31.21,8.73,15.54,33679,12865,13432,8317,9445,7873,8015,8388,7632,10.59,16.58,38.37,13.06,7.98,63.08,34.24,18.49,24.48,18.51,9.85,32.3,12.85,11.47,3.06,68.65,66.06,75.72,74.32,66.15,75.63,1923,3.56,12868,11.7,20.31,27.7,34.73,2.07,3.6,4.91,6.15,71.6,7.46,4.17,2.73,2.42,2.67,2.22,50.5,2.86,57.32,2,1904,93.98,45.84,3.52,38.08,1941,5,0.77,93100,112500,132700,39600,263,374,460,197,437,25.8,22.7,14.4,8,1,17.71,63.63,58.07,88.05,89.06,9.1,8027,3.18,11.03,458.28
