ID,TARGET,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,DemMedHomeValue,DemPctVeterans,DemMedIncome
169553,10,5,18,4,8,6,7.6,5.61,20,75,13,32,58,6,16,23,94200,23,35843
186292,10,6,21,3,9,10,7.33,5.57,9,81,21,42,69,7,18,26,93100,22,37327
169703,25,8,31,7,20,7,5.13,3.49,17,125,13,31,78,6,17,34,248600,34,57164
169700,25,2,7,1,5,20,11.5,5.57,18,125,13,26,53,6,12,23,167600,17,57164
169678,20,3,5,2,3,16,13.33,13,18,40,12,34,35,6,17,16,185600,29,57164
169722,20,0,1,0,0,25,0,25,23,23,10,10,15,4,4,6,142800,17,0
169813,15,1,4,1,2,15,15,11,17,79,10,26,39,4,10,14,324700,39,0
158567,6,5,14,4,8,10,6.2,6.07,18,53,12,27,40,5,14,17,172200,38,0
169827,21,1,1,1,1,15,15,15,16,16,10,15,12,4,6,5,165000,33,45880
169895,25,1,5,0,2,25,25,20,19,111,13,32,54,6,6,22,259800,54,0
169881,15,5,9,5,8,12,10.4,8.22,17,68,12,30,48,6,16,21,259800,54,0
169855,25,3,3,1,1,25,23.33,23.33,15,28,11,24,24,5,11,11,381300,33,64579
1556,25,1,4,0,1,15,15,12.25,15,49,10,25,39,2,2,12,216700,17,64579
5881,12,3,12,2,5,13,22.33,13.25,14,52,27,48,69,6,17,18,246900,11,64579
169973,15,2,5,0,1,15,14,11.4,18,56,12,32,42,6,6,18,151400,29,42017
170143,5,6,14,3,10,7,5.67,4.57,18,93,9,26,56,5,14,23,172200,20,65680
170215,8,8,11,6,8,4,4.5,4.45,22,45,11,31,36,6,16,16,127400,36,0
170363,15,5,15,2,6,10,18.4,12.6,17,93,9,26,53,4,13,20,126900,0,44090
170473,20,2,3,0,1,20,18,15.33,19,41,14,34,35,6,6,14,119400,41,0
170479,10,5,7,2,3,11,10,8.86,19,53,12,32,41,6,15,17,67000,36,35500
170489,20,2,2,0,0,20,20,20,18,30,12,26,23,4,4,9,212800,29,0
170563,5,6,6,4,4,8,7.5,7.5,22,36,13,34,34,7,17,15,124800,35,0
170722,20,1,10,0,5,20,20,13.8,26,128,10,31,67,5,5,32,204300,11,72616
170714,20,3,13,2,7,20,16.67,12.62,20,93,8,28,62,4,14,24,145200,18,0
3009,20,4,16,2,8,15,11.5,9.88,16,77,27,48,74,6,16,25,118400,43,49566
14547,20,3,5,2,2,20,16.67,16,16,52,17,28,45,6,11,9,188400,32,70144
170827,17,3,13,2,7,6,8.33,6.38,18,81,13,33,58,6,16,23,125700,30,70144
170817,23,4,4,2,2,25,20.25,20.25,16,32,14,32,29,6,15,13,150400,39,70144
171521,6,7,18,2,5,6,6.29,5.22,15,64,13,30,52,5,13,19,88600,36,0
170889,7,1,14,0,6,5,10,4.29,15,100,13,23,55,5,5,21,125400,44,69964
186809,15,3,4,3,3,15,11.67,12.5,7,30,17,33,29,7,15,13,244300,32,69964
170912,20,2,2,1,1,20,15,15,18,36,10,26,25,4,11,10,189600,32,82635
170907,15,2,2,1,1,15,10,10,19,28,13,26,23,5,11,9,222500,32,82635
171215,17,3,3,2,2,12,11.33,11.33,19,24,13,24,22,6,11,9,132700,38,51105
171338,10,4,6,2,4,5,6.25,6.67,19,52,12,32,43,6,15,20,207600,47,68924
171357,25,1,1,1,1,25,25,25,17,17,11,16,14,5,7,6,263100,53,86625
171396,6,4,10,2,5,10,6.5,5,19,53,14,32,38,6,14,15,140100,39,63142
171383,7,3,3,1,1,7,7.67,7.67,18,24,12,23,21,6,11,9,205100,30,63142
171528,5,4,17,3,9,10,8.75,6.71,20,86,13,34,65,6,16,25,189500,33,0
171566,15,6,8,4,4,15,10.17,10.25,18,33,13,31,29,6,15,13,117500,30,49725
171581,5,2,2,2,2,15,12.5,12.5,16,23,13,21,19,6,10,8,264400,38,105652
163675,10,2,8,2,5,15,15,10.88,18,87,13,35,58,6,17,24,169300,17,0
171609,20,2,4,2,3,15,15,13,16,44,12,31,37,5,15,16,153700,25,71424
171738,12,1,8,0,3,10,15,9.75,18,81,13,32,59,6,6,22,209800,32,0
171854,15,1,12,1,4,15,18,13.5,18,79,12,29,56,6,16,25,118900,35,42500
172068,20,13,18,8,10,14,13.08,11.94,16,45,14,34,40,6,16,16,134500,34,47491
14798,10,9,46,7,15,14,13.33,8.83,16,130,22,39,98,4,13,20,108900,40,47008
172175,10,4,6,3,3,6,14.25,11.33,15,39,13,31,32,6,15,14,65800,24,45897
1646,10,3,16,1,8,10,8.33,7.56,17,103,14,32,85,5,13,34,67500,37,45897
172220,19,2,15,1,8,20,17,12.13,16,128,14,33,73,6,14,30,67600,31,32764
172214,5,5,10,4,6,11,11,9.8,24,77,7,29,50,4,15,20,120500,33,32764
81616,3,7,14,3,7,3,4.14,3.64,5,65,16,32,47,6,13,17,142900,33,39695
172315,8,3,34,3,16,11,8.67,6.85,16,130,9,24,70,4,11,26,136800,38,75373
172301,23,2,4,2,4,15,17.5,12.75,16,44,14,32,37,6,14,14,148600,35,75373
1986,5,8,29,3,15,6,6.75,5.55,6,128,31,51,111,13,24,45,136800,38,0
172464,6,6,8,5,6,5,6.17,5.63,18,40,12,31,33,6,16,15,125700,54,0
172523,4,6,7,4,5,4,4.33,4.14,16,41,12,31,32,5,13,13,170200,42,57086
172597,3,2,13,1,5,20,12.5,7.15,18,123,8,20,41,4,9,12,143100,20,52588
170998,10,1,12,1,5,10,17,10.17,23,56,9,17,36,4,10,16,62100,33,38800
172750,25,3,3,3,3,20,18.67,18.67,20,33,12,30,29,6,14,12,96700,30,41056
172702,12,3,3,3,3,15,10,10,15,32,10,26,24,4,11,10,108600,36,41056
172784,5,8,14,7,9,6,4.63,5.57,17,85,13,31,54,6,17,22,68800,30,40441
172801,10,1,7,0,6,25,25,13.57,25,124,11,32,65,6,6,26,71000,33,38737
172851,10,2,5,1,3,17,17,13,22,113,10,27,54,4,11,24,114800,35,54762
172846,10,1,9,1,5,7,30,14.11,18,76,12,33,59,6,17,25,141700,37,0
172863,9,5,6,3,4,8,6.8,6.5,16,40,13,31,33,6,15,14,98100,41,45396
13215,21,2,3,2,2,0,11.5,11,4,33,32,46,50,4,10,9,141600,38,43100
186307,20,4,14,1,5,25,17,16.14,4,57,24,43,59,8,18,23,122900,33,43100
162656,20,2,5,1,4,20,20,17.4,18,68,13,32,55,6,15,21,68500,36,0
173039,50,2,9,1,6,36,33.5,23.11,16,103,13,32,71,6,15,27,57400,32,0
173056,5,4,15,1,8,5,5,6,18,113,12,33,72,6,16,32,92200,42,43143
173107,15,1,29,1,19,15,15,7.76,18,129,9,19,58,4,11,27,123200,37,32917
173132,15,3,9,2,8,15,15,11.56,16,109,13,34,66,6,16,28,81100,48,34681
173232,10,7,20,1,3,19,18,13.6,15,68,15,37,60,6,17,23,89300,46,38243
13177,10,5,54,2,10,12,9.8,9.56,4,159,33,51,113,9,17,29,47900,35,37412
173300,10,6,9,1,2,12,10.5,8.89,18,41,13,33,37,6,16,15,81000,15,47727
173348,8,5,6,3,3,6,5.4,5.5,18,33,12,28,27,6,14,12,127600,37,46714
32984,8,1,2,1,1,4,15,9.5,19,21,13,20,18,4,7,6,0,0,0
134115,20,5,11,4,8,15,14.2,11.45,15,65,15,37,54,6,17,20,0,7,0
173508,25,1,2,0,1,20,20,15,25,40,9,28,30,4,4,12,395200,31,0
173563,30,6,10,1,3,5,12.5,10.6,15,53,13,33,45,6,15,18,202700,20,58689
173653,21,4,6,1,3,22,19.25,15.5,15,45,14,35,39,6,16,16,234600,26,70414
173571,25,2,4,1,1,30,25,17.5,17,32,18,34,34,6,14,13,257500,29,0
173737,20,2,6,2,4,31,26,20.67,20,52,13,32,45,6,15,18,147300,20,47847
173744,20,2,2,1,1,25,20,20,26,31,11,26,23,5,12,10,79800,31,0
173774,25,6,33,5,22,20,25.17,27.09,18,130,14,35,92,6,17,34,123300,27,51893
3953,20,1,4,0,1,20,20,16.25,26,56,11,30,58,5,5,18,225400,45,66717
173872,15,1,1,1,1,15,15,15,16,16,11,16,13,4,6,5,278900,38,0
173985,8,6,15,1,4,5,8.5,8.27,19,52,12,34,45,6,17,20,208000,31,48109
1544,10,1,4,0,2,20,20,13,18,52,14,30,45,6,6,17,326000,26,47807
182490,10,5,12,3,7,10,8.4,6.25,17,112,16,36,63,6,15,25,0,50,0
174360,11,2,12,2,7,12,11,8.92,16,101,14,36,62,6,17,27,116300,33,58976
174358,10,2,4,2,4,20,12.5,17.5,24,89,9,27,52,4,11,19,155000,32,58976
174317,14,2,8,1,2,15,11,10.13,18,64,14,33,51,6,15,18,69000,26,0
188854,5,3,6,1,2,5,12.67,8.83,5,41,17,37,38,8,17,17,85100,0,57164
174453,15,4,8,3,5,13,11.5,9.88,17,57,13,32,46,6,16,17,76500,39,0
174934,5,4,7,1,4,7,8.75,7,17,63,15,29,43,6,11,16,130500,44,0
174602,11,3,11,3,10,12,11.33,8.45,19,79,11,31,55,5,14,21,90800,33,0
161479,11,4,11,3,8,9,9,7.45,17,81,8,21,44,4,11,17,75800,33,0
174671,7,5,14,2,5,6,6.4,5.57,15,119,13,32,65,6,14,27,74800,38,49135
132896,25,1,14,1,11,25,25,15.57,22,130,16,38,79,6,17,34,95300,38,69310
176253,50,1,12,0,7,50,50,32.92,18,129,13,35,75,6,6,30,150600,31,67561
174932,20,4,10,4,6,6,17.75,12.9,15,64,15,36,57,6,17,21,92300,32,62685
174947,6,6,7,3,3,3,5.33,4.86,15,23,11,22,21,5,10,8,53300,35,51184
174974,10,5,11,4,8,10,9,7.27,16,54,14,33,48,6,16,20,51500,45,42583
175000,17,3,11,2,6,17,17.33,13.09,26,89,10,30,59,5,16,24,94400,36,46369
175139,15,1,7,0,2,15,15,10,18,74,12,30,49,5,5,20,68500,25,0
175216,10,1,1,1,1,20,20,20,17,17,10,15,13,4,6,5,69500,30,40237
175283,50,3,12,1,8,40,41.67,42.08,19,115,13,34,79,6,16,31,102700,40,88383
175584,15,3,5,1,2,15,14,11.2,18,57,12,32,41,6,16,17,45400,50,44786
175582,15,3,7,2,4,15,12,9.43,15,53,9,22,38,3,10,15,41100,30,0
175659,10,2,11,2,10,15,12.5,7.82,21,130,11,29,65,4,12,27,146500,26,72238
3631,13,5,9,3,3,10,13.2,13.11,5,24,34,44,43,9,14,12,64200,38,0
175782,21,1,1,1,1,15,15,15,21,21,8,15,13,3,6,5,95300,38,62389
175057,19,3,9,1,6,18,18,12.11,16,80,16,36,59,6,15,23,98700,37,0
175847,10,5,7,1,2,4.5,6.2,5.5,18,40,13,33,33,6,15,14,207000,25,82079
174422,5,7,12,5,6,6,4.71,4.17,16,44,14,32,37,6,16,16,103600,0,82079
175935,15,1,1,0,0,15,15,15,16,16,11,16,13,4,4,5,54100,43,0
175996,10,1,4,0,1,15,15,11.5,19,44,11,31,35,5,5,15,114900,35,42080
176140,8,4,8,3,6,5,8.5,8.75,16,105,9,27,48,4,12,20,70900,54,0
186456,5,4,34,3,19,5,5.25,5.09,4,129,32,50,103,8,16,39,58900,35,48071
176443,10,0,20,0,13,10,0,14,18,129,12,12,78,5,5,32,64100,39,42846
176454,23,1,1,1,1,23,23,23,21,21,10,17,15,4,7,6,42600,37,42676
176491,25,3,4,2,2,18,18.67,16.5,15,44,13,33,38,6,15,15,55000,32,0
176654,20,4,12,3,8,20,17,11.83,24,124,12,30,67,6,15,28,85600,47,36418
188639,24,5,15,2,8,15,23.8,18.27,6,113,19,41,91,8,19,34,93200,33,0
176697,15,1,1,1,1,15,15,15,19,19,9,13,13,3,5,5,46900,30,40076
176743,7,5,7,2,3,3,5,4.86,15,41,12,32,31,6,15,14,33500,22,49844
188421,10,2,26,2,14,10,17.5,7.5,6,123,17,36,80,6,14,32,70400,36,49460
176781,10,3,4,2,3,10,10,8.75,17,41,12,30,32,6,14,13,81100,31,0
176825,12,6,45,3,19,15,11.83,5.02,15,125,12,30,73,5,15,30,90800,0,0
176862,20,2,23,1,13,10,10,10.04,18,123,13,34,78,6,16,32,107400,57,0
176907,8,4,10,1,4,6,6,5.2,16,81,13,31,50,6,13,19,47600,41,38166
176881,5,4,7,4,4,5,6.25,5.43,16,29,14,26,25,6,12,10,41500,47,38166
177009,5,3,19,2,11,10,10,7.42,15,130,12,31,77,5,13,31,58400,27,0
177190,8,4,4,2,2,10,7.25,7.25,15,32,11,26,25,5,11,10,47800,31,0
177307,10,3,11,2,6,10,16.67,9.73,16,86,13,30,57,6,14,23,58500,39,0
177329,20,2,2,2,2,20,20,20,21,29,10,22,23,4,10,9,68400,34,46513
177423,10,4,24,4,16,10,10,6.38,24,129,10,28,73,5,15,30,106000,39,0
177458,6,9,27,8,15,6,7.89,9.89,17,92,11,30,68,6,17,28,57300,41,0
177556,18,4,6,1,2,10,18,17.83,15,45,12,34,40,6,17,17,61300,46,37139
168589,10,5,8,2,3,12,14,11.88,15,57,15,35,48,6,16,17,83500,43,37139
177640,30,2,24,1,14,30,28.5,18.96,18,122,13,35,81,6,17,33,60000,37,33281
178009,5,8,27,6,21,5,4.88,4.04,17,129,12,30,79,5,15,33,77900,45,37500
177737,25,2,9,1,6,30,27.5,16.11,18,128,13,34,71,6,17,31,42900,21,41250
177743,15,0,1,0,0,25,0,25,23,23,10,10,15,4,4,6,35300,43,26324
177837,100,3,4,3,3,100,73.33,57.5,17,40,13,32,37,6,17,16,59700,0,0
177747,10,2,2,2,2,20,20,20,17,20,14,22,20,6,10,8,47200,26,0
177960,25,5,23,3,11,20,18,12.48,18,129,9,26,62,4,13,25,52800,44,46160
178085,20,1,14,0,9,20,20,10.43,26,121,10,31,74,5,5,32,44300,28,36435
178098,6,7,17,4,9,4,3.86,4.41,16,126,13,34,68,6,16,28,40700,45,27614
3685,15,2,19,1,9,15,11,10.16,5,113,29,49,86,8,17,31,82700,20,40788
178293,12,1,12,1,5,10,11,8.58,18,79,12,33,57,5,15,23,186200,44,0
178275,5,7,18,5,9,5,5.57,5.33,17,73,13,33,57,6,16,23,201900,33,86306
178296,15,3,15,2,4,10,13.33,10.53,16,102,10,25,51,4,12,21,257100,31,76542
178319,25,1,3,0,1,22,22,17.33,18,52,12,30,38,6,6,16,171700,38,0
178377,26,2,7,1,4,28,21.5,12.43,16,61,14,35,47,6,16,20,183000,31,76431
8657,15,2,14,2,7,15,20,16.43,6,115,23,34,86,4,12,24,173400,24,0
178423,15,8,18,5,9,7,5.75,5.22,18,57,12,30,47,5,15,19,195200,37,70682
160570,15,3,3,2,2,16,15.33,15.33,16,23,14,22,20,5,9,8,141200,34,77919
178540,15,2,12,0,6,15,15,8.5,20,126,8,23,42,4,4,15,92200,40,62195
178598,4,9,12,5,6,4,4.22,4.17,19,40,11,32,33,6,16,15,151600,28,66348
178597,22,1,2,0,1,16,16,13,18,41,10,24,26,4,4,9,213200,43,66348
178742,10,4,7,0,1,15,12,10.71,18,53,13,34,45,6,6,17,105300,39,48699
181075,10,4,6,2,3,7,6.75,7,16,51,13,32,37,6,14,16,146400,12,56036
178966,6,4,12,2,4,7,7.25,8.5,18,103,7,22,40,3,10,14,379900,40,110830
178949,15,2,2,2,2,15,10,10,24,29,9,21,20,4,9,8,344200,42,110830
179008,5,4,14,3,9,5,8.75,7.86,16,113,12,32,65,6,16,28,122700,29,69873
179143,25,2,10,2,8,25,25,23.9,16,92,14,36,70,6,17,26,168800,19,99079
12900,5,3,15,2,3,5,10,7.33,4,74,42,61,81,7,15,19,135100,36,0
179309,24,2,4,1,2,19,18,14.5,21,64,11,22,37,5,10,13,127800,34,0
179377,10,4,16,2,9,10,8.75,7.5,16,131,14,36,70,6,17,31,161700,0,0
179423,20,1,1,1,1,20,20,20,17,17,11,16,14,5,7,6,165400,21,66949
12573,102,6,28,5,17,133,99.83,63.04,5,127,28,48,100,4,15,29,137500,0,0
179863,10,2,16,2,11,10,12,9.19,16,104,13,33,68,6,15,27,125300,27,56628
189009,5,6,9,4,5,10,5.67,5.78,4,40,14,33,35,6,15,14,134700,24,54093
180175,20,3,14,2,7,15,16.67,14.07,24,115,11,32,71,6,16,31,93800,26,0
180428,20,2,5,0,3,20,18.5,18,18,105,13,31,53,6,6,24,139000,37,60963
180512,10,3,19,3,13,10,9.33,6.58,24,114,11,30,71,5,15,31,73100,38,50857
180617,11,5,30,3,16,10,13,7.48,15,124,13,33,81,6,17,34,82400,25,0
5510,20,8,37,5,14,15,11.13,10.54,11,128,29,49,125,10,19,45,70500,0,0
6490,25,2,6,0,0,24,25,22,7,28,26,40,48,6,6,11,111800,25,0
189706,25,3,6,1,3,20,20,15,19,41,4,12,13,2,6,7,114500,31,0
181337,12,5,7,3,4,15,11.4,9.86,17,44,13,32,39,6,16,16,121700,34,67917
181408,10,4,27,2,14,10,13,10.44,17,125,6,22,66,4,13,30,78800,43,54160
181412,5,7,8,3,4,6,5,5,16,45,12,30,36,6,15,15,53800,39,43144
6599,11,4,15,3,7,10,11.5,10.87,21,92,8,25,66,4,14,24,71900,37,44928
181488,19,2,3,1,1,15,12.5,10.33,21,32,5,19,19,2,9,8,141700,38,0
181526,13,3,6,1,2,15,10,9.5,18,57,13,32,42,6,14,15,87100,52,0
181709,1,5,11,2,5,5,4.2,3.73,17,87,13,25,49,6,11,18,81000,51,0
186458,3,10,45,5,24,10,4.1,3.47,4,127,18,39,83,5,16,33,83700,38,63367
181755,5,8,11,5,6,5,5,5,16,52,8,25,34,4,13,14,146100,70,45848
181799,35,2,5,1,1,35,31,25.4,18,56,13,33,48,6,17,21,204900,61,0
181891,25,3,10,2,5,17,15.67,14.7,20,74,13,34,60,6,16,24,75900,38,60521
181941,30,3,3,3,3,25,25,25,21,28,13,26,25,6,13,11,55100,45,36538
181972,10,6,18,2,6,10,10,12,16,77,9,31,57,4,15,22,64600,55,36292
182156,27,4,5,3,4,30,25,22,20,41,13,34,36,6,16,15,98700,36,57666
8989,32,5,26,4,15,16,14,10.5,15,123,28,49,121,11,21,42,102400,44,57666
182181,20,1,2,0,0,17,17,16,18,34,10,24,24,4,4,9,94000,53,56295
182180,20,3,3,2,2,20,16,16,19,30,12,27,25,6,13,11,75400,49,56295
182319,10,4,25,3,13,15,5,4.04,17,126,12,27,62,6,15,33,87400,39,59959
182293,19,4,4,3,3,20,14.25,14.25,23,36,13,34,33,6,16,14,88300,28,59959
182286,20,1,1,1,1,15,15,15,17,17,10,15,12,4,6,5,69900,38,59959
182356,12,5,7,4,4,20,12.2,11.29,18,29,13,28,28,6,14,12,55500,45,51112
182479,15,2,5,2,2,10,5,6.8,18,29,12,25,26,6,12,10,45700,39,40687
182519,5,1,1,1,1,15,15,15,24,24,7,17,15,3,7,6,63500,37,39402
87541,5,1,8,1,3,15,5,5.63,25,52,11,32,43,6,16,17,46600,25,39402
182573,12,4,12,2,6,10,10,6.58,25,88,11,32,55,6,16,24,63400,34,46097
182590,5,3,8,1,3,5,5,4.75,17,93,12,28,51,6,12,19,68800,34,38178
182697,20,1,1,0,0,20,20,20,20,20,9,15,14,3,3,4,61300,60,43225
182748,12,2,13,1,8,10,10,13.31,18,124,8,23,50,4,11,21,84900,43,48571
182800,21,4,21,3,13,15,15.25,14.1,15,113,13,33,75,6,17,30,100600,39,59202
182916,25,1,1,1,1,20,20,20,17,17,11,16,14,5,7,6,66600,41,46253
183055,10,5,16,4,12,12,10.4,7.88,20,113,13,35,73,6,17,34,87600,35,51377
183052,5,6,15,3,8,5,5,5.27,16,105,14,33,63,6,16,27,94400,42,51377
167934,21,2,11,1,5,21,18,10.73,24,93,8,29,60,4,14,22,84300,41,51076
183178,5,5,10,3,4,5,6.6,6,16,52,16,37,44,6,16,17,117800,0,0
183193,31,3,15,2,7,16,12.67,9,16,75,14,34,56,6,15,22,69600,40,51574
183374,10,3,21,1,13,10,8,4.38,26,127,9,27,66,4,12,28,42300,25,44063
183412,50,2,6,1,4,32,31,23.67,18,122,13,34,59,6,16,27,38300,34,0
189531,18,3,6,3,6,18,11.33,9.33,16,57,11,20,25,5,12,14,81300,34,31203
183673,10,4,19,1,11,11,10,9,21,130,13,34,73,6,17,32,41300,12,29641
183747,25,2,4,1,2,25,25,18.75,22,44,13,33,37,6,15,15,90200,40,66392
10709,23,2,18,0,9,17,16,13.56,25,100,14,36,82,6,6,30,53400,0,0
183516,50,1,7,1,5,30,30,18.57,24,91,11,30,58,6,15,24,34500,32,39345
183940,20,3,12,1,5,39,36,26.67,18,69,13,34,57,6,17,24,40900,39,41008
133932,5,6,18,3,7,6,4.83,4.56,17,69,14,33,58,6,15,22,0,39,0
184011,25,2,6,1,3,50,50,37.5,17,104,13,32,62,6,16,26,118300,42,30202
184050,25,4,9,2,4,30,18,11.78,18,89,13,32,47,6,15,20,42600,19,40080
188972,10,1,2,1,1,10,15,12.5,5,17,14,19,17,6,8,7,44600,26,0
184195,5,3,12,2,8,6,5.67,6.42,17,89,7,19,45,3,8,18,63200,40,43473
184237,14,3,9,2,6,12,10.67,8.11,20,99,7,17,48,4,9,19,97600,38,61991
184017,20,2,9,1,5,10,12.5,14.22,17,112,12,29,64,5,13,28,95200,43,46692
184269,10,3,11,3,9,18,16,10,17,129,14,31,69,6,15,28,50600,35,0
184289,10,4,15,1,7,10,10.5,7.67,15,120,14,33,62,6,14,28,64500,40,49758
1927,15,2,6,1,5,15,15,13.33,19,87,16,35,73,6,14,25,113300,34,61522
10784,10,4,27,4,16,7,7,4.41,17,125,13,28,85,5,14,29,79100,36,61522
184496,10,4,10,3,8,10,10,9,19,79,12,32,50,6,15,23,55000,38,45494
184478,15,2,3,0,0,15,9,7.33,18,32,11,27,24,5,5,10,43900,23,45494
184549,25,4,6,2,3,25,23.75,20.83,20,39,13,35,37,6,17,17,104000,34,66092
184584,25,7,13,5,8,25,22.43,21.69,17,53,13,34,51,6,17,20,102800,40,61053
184690,20,1,1,0,0,15,15,15,20,20,11,18,16,4,4,6,77800,18,0
