ID,climbRate,Sgz,p,q,curPitch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime2,diffSeTime3,diffSeTime4,diffSeTime5,diffSeTime6,diffSeTime7,diffSeTime8,diffSeTime9,diffSeTime10,diffSeTime11,diffSeTime12,diffSeTime13,diffSeTime14,alpha,Se,TARGET
6307,-170,-24,0.16,0.02,0.67,0.5,-13,5,2,0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0011
6308,-70,-32,-0.31,0.06,0.59,0.5,-13,1,-13,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0008
6309,-49,-34,-0.44,0.11,0.58,-0.4,-13,-1,10,-1.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0007
6312,26,-40,0.44,-0.03,0.48,-0.7,-14,9,18,0.4,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.001
6315,57,-13,0.08,0.06,0.47,-0.8,-14,2,18,-0.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0008
6317,-291,-14,-0.04,0.08,0.83,1.5,-12,-12,-14,0.6,19,19,19,19,19,19,19,19,19,19,19,19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0.6,20,-0.0007
6318,358,-19,0.22,-0.05,0.16,1.4,-12,11,5,-0.1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0009
6319,-352,8,-0.34,0.15,0.89,1.3,-12,-11,-5,0,18,18,18,18,18,18,18,18,18,18,18,20,20,20,0,0,0,0,0,0,0,0,0,0,-3,0,0,0,0.6,20,-0.0008
6320,11,-14,-0.07,-0.04,0.48,-0.1,-13,11,8,0,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0007
6321,162,-12,0.05,-0.04,0.34,-0.1,-13,11,8,-0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,17,-0.0008
6322,215,0,0.24,0.19,0.37,0.5,-13,-10,-1,-1.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0011
6323,-255,-4,-0.3,0.06,0.75,0.6,-12,4,-13,0.1,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0009
6324,-242,-12,-0.45,0.02,0.74,-0.2,-13,3,3,0.7,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0006
6325,269,-16,0.27,-0.05,0.24,-1,-14,13,16,-0.1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0007
6327,-295,2,0.22,0.24,0.87,1.4,-12,-19,-16,-0.6,19,20,20,22,22,22,22,22,22,22,22,22,22,22,-2,0,-3,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0011
6328,-534,-15,-0.08,0,0.99,1.5,-11,5,-16,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0006
6332,-165,-1,-0.21,0.21,0.74,-0.5,-13,-16,4,0,20,21,21,21,21,21,21,21,21,21,21,21,21,21,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0006
6333,-288,-17,0.2,0.01,0.77,-0.7,-14,6,20,-0.4,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0012
6334,-163,-26,0.26,0.07,0.68,0.3,-13,-2,-19,0.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0007
6336,58,-33,-0.07,0.04,0.47,0.6,-12,-1,-22,-0.6,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
6337,265,-25,-0.28,-0.02,0.25,-0.5,-13,9,7,-0.2,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0007
6338,334,-3,0.15,0.15,0.25,-0.8,-14,-7,14,-0.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0009
6339,150,12,0.28,0.1,0.4,0.3,-13,-5,-4,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0012
6340,-192,14,-0.08,0.23,0.77,0.8,-12,-20,-22,0.6,21,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0011
6343,85,-19,0.25,-0.07,0.39,-1,-14,15,26,-0.1,17,16,16,16,16,16,16,16,16,16,16,16,16,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0007
6345,284,-9,0.65,0.15,0.32,0.3,-13,-14,4,-0.6,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0009
6346,146,-4,0.59,0.15,0.43,1.2,-12,-12,-6,-0.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0012
6347,-11,-3,0.46,0.15,0.58,1.9,-11,-12,-11,0,22,22,22,22,22,22,22,22,22,22,22,22,22,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6,20,-0.0009
6348,-370,-8,0,-0.04,0.9,2.3,-11,-16,-20,3,16,16,16,16,16,16,16,16,16,16,16,17,17,19,0,0,0,0,0,0,0,0,0,0,-1,0,-3,0,0.6,19,-0.0006
6349,21,-18,-0.04,-0.1,0.44,2,-11,16,8,-0.3,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0007
6351,-18,13,-0.19,0.09,0.55,1.8,-11,-5,-3,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0009
6353,275,8,0.08,-0.04,0.23,0.1,-13,11,13,-0.1,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0007
6354,385,14,0.21,-0.04,0.13,0.2,-13,11,12,-0.1,21,21,21,21,21,19,19,18,18,17,17,17,17,17,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0.5,17,-0.0009
6358,-308,-10,-0.08,0.04,0.79,-0.6,-13,4,9,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
6360,-128,-32,-0.19,0.07,0.64,0.4,-13,-2,-13,0,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0009
6361,-108,-39,-0.36,0.06,0.62,-0.8,-14,2,1,0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
6362,-42,-42,-0.25,-0.06,0.53,-1.5,-14,8,10,1.7,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0006
6363,196,-38,0.15,0.01,0.32,-1.7,-15,7,21,0.3,20,20,20,20,20,19,19,18,18,18,18,18,18,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.5,18,-0.0008
6364,70,-29,0.46,0.21,0.52,-0.8,-14,-17,2,0.5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.001
6365,-119,-30,0.46,0.22,0.69,-0.2,-13,-17,-1,-0.1,21,22,22,22,22,22,22,22,22,22,22,21,21,21,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0009
6366,-362,-35,0.36,0.15,0.91,0.4,-13,-19,-9,0.7,17,17,17,17,17,17,17,17,17,17,17,18,18,21,0,0,0,0,0,0,0,0,0,0,-2,0,-3,0,0.6,21,-0.0011
6369,-82,-51,0.05,0.01,0.55,1.2,-12,14,-7,-2.6,17,17,17,16,16,16,16,16,16,16,16,16,16,16,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0008
6370,109,-50,-0.02,0.05,0.41,1.1,-12,4,4,-0.9,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.001
6371,30,-43,-0.15,0.11,0.52,1,-12,-7,-8,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,-0.0009
6372,-17,-43,-0.2,0.11,0.56,0.9,-12,-7,-7,0,17,17,17,17,17,19,19,20,20,20,20,20,20,20,0,0,0,0,-3,0,-1,0,0,0,0,0,0,0,0.5,20,-0.001
6373,-69,-44,-0.25,-0.11,0.56,0.6,-12,3,-5,3.6,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,0.5,17,-0.0006
6374,441,-35,-0.02,-0.1,0.06,-0.2,-13,17,15,0.1,19,19,19,19,19,19,19,19,19,18,18,16,16,16,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.5,16,-0.001
6375,330,1,0.07,0.18,0.28,0.5,-13,-15,-8,-0.5,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0011
6376,181,6,-0.02,0.18,0.41,0.5,-12,-13,-8,-0.3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0007
6377,-175,3,0.03,-0.04,0.65,0.1,-13,8,13,2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0008
6379,-84,-5,0.15,0.1,0.63,1,-12,-9,-9,0.3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0009
6380,291,-5,-0.2,-0.06,0.21,0.8,-12,12,-5,-0.1,18,17,17,16,16,16,16,16,16,16,16,16,16,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.001
6381,457,6,-0.26,0.22,0.12,0.4,-13,1,-6,-3.7,21,21,21,21,21,20,20,20,20,20,20,20,20,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,20,-0.0008
6382,-73,21,-0.13,0.22,0.65,-0.6,-14,-17,8,0.1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0006
6383,-384,12,0.12,0.09,0.89,-0.7,-14,-6,17,1.8,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,-0.0009
6384,-155,-31,0.22,-0.02,0.63,1.5,-12,7,-6,-0.1,18,17,17,17,17,17,17,17,17,17,17,17,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0012
6385,-112,-34,-0.05,0.14,0.67,1.7,-11,-15,-23,-0.5,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0011
6386,-158,-35,-0.13,0.1,0.7,1.7,-11,-11,-23,1.2,17,18,18,20,20,20,20,20,20,20,20,20,20,20,-2,0,-3,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0012
6387,-190,-36,-0.22,0.14,0.72,1.6,-11,-9,-22,-0.2,17,17,17,17,17,18,18,20,20,20,20,20,20,20,0,0,0,0,-2,0,-3,0,0,0,0,0,0,0,0.6,20,-0.0007
6388,632,-29,0.03,0.06,-0.1,-0.2,-13,12,11,-3.1,19,18,18,17,17,17,17,17,17,17,17,17,17,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0008
6389,727,-5,0.2,0.1,-0.12,0.2,-13,-8,5,-0.3,21,19,19,19,19,19,19,19,19,19,19,19,19,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,19,-0.0009
6390,648,14,0.25,0.42,0,0.5,-12,-14,-3,-4.6,23,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.0011
6391,-258,22,-0.35,0.13,0.78,0.6,-12,-9,-14,0.2,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0009
6392,-396,12,-0.49,0.09,0.9,-0.3,-13,-7,3,0.8,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0005
6394,104,-13,0.43,-0.04,0.38,-0.7,-14,11,11,0.5,18,17,17,17,17,17,17,17,17,17,17,17,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0008
6395,212,-5,0.54,0.21,0.39,0.5,-13,-16,-4,-1.9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.001
6396,-3,-2,0.45,0.18,0.57,1.4,-12,-13,-13,-0.3,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0012
6397,-192,-5,0.28,0.17,0.74,1.9,-11,-14,-13,-0.1,19,20,20,20,20,20,20,20,20,20,20,20,20,21,-2,0,0,0,0,0,0,0,0,0,0,0,-2,0,0.6,21,-0.0011
6398,-368,-18,-0.26,0.09,0.86,1.9,-11,-4,-18,-0.6,18,19,19,19,19,19,19,19,19,19,19,19,19,19,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.001
6399,-395,-24,-0.42,0.07,0.88,1.5,-11,-3,-15,0,15,15,15,15,15,16,16,17,17,18,18,19,19,19,0,0,0,0,-2,0,-2,0,-2,0,-2,0,0,0,0.5,19,-0.0006
6401,310,-32,-0.13,-0.08,0.17,-0.1,-13,20,23,-1,15,15,15,15,15,15,15,15,15,15,15,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,15,-0.0007
6402,600,-19,0.22,-0.02,-0.09,0,-13,18,15,-0.9,19,19,19,19,19,19,19,19,19,19,19,19,19,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,17,-0.0008
6403,609,-11,0.28,0.1,0,0.3,-13,-10,7,-0.6,21,21,21,21,21,20,20,19,19,19,19,19,19,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.6,19,-0.0011
6404,325,9,0.2,0.26,0.3,0.9,-12,-22,-19,-0.3,21,22,22,22,22,22,22,22,22,22,22,22,22,22,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22,-0.001
6405,-49,11,-0.31,0.08,0.57,0.5,-13,-2,-9,-0.2,19,19,19,19,19,19,19,19,19,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0009
6407,208,13,-0.16,-0.01,0.3,-1.4,-14,9,13,0.1,19,17,17,17,17,17,17,17,17,17,17,17,17,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0007
6408,92,31,0.38,0.16,0.47,-0.9,-14,-10,10,-0.1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0009
6409,-283,16,0.25,0.02,0.76,1.4,-12,3,-10,-0.5,18,17,17,17,17,17,17,17,17,17,17,17,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0012
6411,-178,-13,-0.31,-0.03,0.65,0.4,-13,8,8,0.3,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0007
6412,11,-16,-0.04,0.02,0.5,-0.2,-13,3,11,0.5,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.001
6413,-353,-30,-0.17,0.13,0.86,-0.3,-13,-7,-4,0,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,20,-0.0008
6415,-305,-68,0.27,0.04,0.78,-0.5,-13,4,10,-0.1,17,17,17,17,17,17,17,17,17,18,18,18,18,18,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.5,18,-0.0009
6416,-172,-76,0.39,0.14,0.67,0.2,-13,4,-7,-3,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.001
6417,-185,-79,0.32,0.05,0.68,0.6,-12,1,-8,0.6,17,17,17,17,17,17,17,17,17,18,18,18,18,18,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0.5,18,-0.0012
6418,-37,-85,-0.3,0.04,0.55,0.8,-12,2,-22,-0.2,17,17,17,17,17,17,17,17,17,17,17,17,17,18,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0.5,18,-0.0013
6419,31,-85,-0.49,0,0.46,0.4,-13,10,-18,-0.4,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0009
6420,154,-82,-0.76,0.06,0.36,-0.7,-14,7,-13,-0.4,17,17,17,17,17,17,17,17,17,17,17,18,18,18,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0.5,18,-0.0006
6421,216,-79,-0.69,0,0.29,-1.4,-14,9,10,0.5,18,18,18,18,18,18,18,18,18,17,17,17,17,17,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0.5,17,-0.0005
6422,267,-77,-0.6,0.06,0.25,-1.8,-15,8,23,-0.5,17,17,17,17,17,18,18,18,18,18,18,18,18,18,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0.5,18,-0.0004
6423,359,-70,-0.21,0.01,0.16,-2.4,-15,9,32,0.5,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0.5,17,-0.0007
6424,495,-60,0.29,0.01,0.04,-2.3,-15,9,33,-0.1,20,20,20,20,20,20,20,20,20,20,20,20,20,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,17,-0.001
6425,405,-47,0.51,0.17,0.18,-1.6,-15,-8,8,0.2,21,21,21,21,21,21,21,21,21,21,21,21,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0012
6426,37,-36,0.22,0.21,0.54,-0.5,-13,-16,-18,0.2,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0011
6427,-203,-42,-0.15,0.05,0.67,-0.5,-13,8,-10,-0.7,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0006
6429,109,-46,0.49,0.06,0.42,0.4,-13,-2,-5,-0.1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0013
6430,109,-44,0.42,0.06,0.42,1,-12,-1,-6,-0.1,21,21,21,21,21,21,21,21,21,21,21,20,20,18,-1,0,0,0,0,0,0,0,0,0,2,0,1,0,0.5,18,-0.001
6432,-189,-45,-0.07,0.18,0.74,1.3,-12,-15,-14,0.3,18,19,19,19,19,19,19,20,20,21,21,21,21,21,-2,0,0,0,0,0,-1,0,-2,0,0,0,0,0,0.6,21,-0.0007
6434,173,-67,0.17,-0.07,0.31,1.4,-12,12,-1,-0.1,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.001
6436,131,-41,-0.37,-0.03,0.36,0.7,-12,9,-3,-0.8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0008
6437,343,-19,-0.16,0.05,0.2,-0.9,-14,2,10,0.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0007
6438,221,1,0.22,0.18,0.35,-0.8,-14,-10,10,-0.4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.001
6439,-139,4,0.2,0.2,0.69,0.2,-13,-15,-11,0.1,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,21,-0.0009
6441,-81,-39,0.02,-0.06,0.54,0.1,-13,13,5,-0.2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,-0.0009
6442,346,-21,0.06,0.21,0.23,0.5,-13,-6,-3,-3.2,20,19,19,19,19,19,19,19,19,19,19,19,19,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,19,-0.0011
6444,-131,-12,-0.29,0.17,0.69,0.2,-13,-16,-1,0.3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0007
6445,-285,-27,0.02,0.03,0.76,-0.6,-13,3,15,0.4,16,18,18,18,18,18,18,18,18,18,18,18,18,18,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0009
6446,310,-29,0.09,0.05,0.22,0.4,-13,5,-2,-1.4,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0011
6451,-80,-18,-0.25,0.07,0.59,-0.6,-13,-1,3,0,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0011
6452,-79,-19,-0.23,0.08,0.59,-0.7,-14,0,3,0,17,17,17,17,17,17,17,18,18,18,18,18,18,18,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0.5,18,-0.0006
6453,313,-13,0.39,0.05,0.2,-0.9,-14,10,19,-0.7,19,19,19,19,19,19,19,19,19,19,19,19,19,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,18,-0.0007
6455,300,-6,0.62,0.08,0.24,-0.2,-13,-2,15,0.3,20,20,20,20,20,20,20,20,20,20,20,19,19,19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,19,-0.0009
6456,95,3,0.6,0.2,0.48,1.2,-12,-15,-10,-0.7,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0012
6457,-163,2,0.39,0.11,0.7,2.1,-11,-13,-23,1.4,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0011
6458,-319,-17,-0.44,-0.06,0.77,1.9,-11,8,-19,1.5,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,17,-0.0008
6461,-310,-25,0.31,0.06,0.8,0.6,-12,-2,0,-0.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0009
6463,-211,-47,0.03,0.03,0.69,1.6,-11,4,-13,-0.2,17,18,18,18,18,18,18,18,18,18,18,18,18,18,-2,0,0,0,-1,0,0,0,0,0,0,0,0,0,0.5,18,-0.001
6464,-199,-50,-0.14,0.04,0.69,1.5,-11,0,-21,-0.2,15,15,15,15,15,16,16,17,17,18,18,18,18,18,-1,0,0,0,-2,0,-2,0,-2,0,0,0,-1,0,0.5,18,-0.0005
6465,-190,-52,-0.23,-0.05,0.67,1.4,-12,3,-15,0.8,14,14,14,14,14,15,15,15,15,15,15,16,16,17,0,0,-1,0,-2,0,-1,0,0,0,-2,0,-2,0,0.5,17,-0.0006
6466,254,-52,-0.1,-0.12,0.21,0.9,-12,19,15,-0.8,17,15,15,15,15,15,15,15,15,15,15,15,15,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,15,-0.0007
6467,371,-49,-0.01,-0.15,0.09,0.9,-12,21,14,0.4,18,18,18,18,18,17,17,15,15,15,15,15,15,15,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.4,15,-0.0008
6468,564,-41,0.12,0.16,-0.04,1,-12,12,6,-4.2,18,18,18,18,18,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0009
6469,262,-12,0.01,0.19,0.33,1.3,-12,-16,-7,-0.3,19,20,20,20,20,20,20,20,20,20,20,20,20,20,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0008
6470,144,-9,-0.04,0.19,0.43,1.3,-12,-15,-6,0,18,18,18,18,18,18,18,19,19,20,20,20,20,20,0,0,0,0,0,0,-2,0,-2,0,0,0,0,0,0.6,20,-0.0009
6471,57,-8,-0.07,0.11,0.51,1.3,-12,-15,-6,0.5,18,18,18,18,18,18,18,18,18,18,18,18,18,19,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0.6,19,-0.001
6472,26,-8,-0.07,0.01,0.47,1.3,-12,2,-1,2.1,19,19,19,19,19,18,18,18,18,18,18,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,18,-0.0011
6475,-91,-20,0.49,0.13,0.63,-0.8,-14,-11,17,0.9,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,20,-0.0009
6476,-207,-24,0.69,0.15,0.73,0.2,-13,-10,10,-0.1,18,18,18,18,18,18,18,18,18,18,18,19,19,20,0,0,0,0,0,0,0,0,0,0,-2,0,-2,0,0.6,20,-0.0012
6480,87,-59,-0.59,-0.16,0.34,-0.5,-13,25,17,-0.4,18,17,17,15,15,14,14,14,14,14,14,14,14,14,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0.4,14,-0.0006
6481,306,-44,0.02,0.16,0.26,-1.4,-14,-8,22,-0.2,19,19,19,19,19,19,19,19,19,20,20,20,20,20,0,0,0,0,0,0,0,0,-2,0,0,0,0,0,0.5,20,-0.0007
